,sp500,us5,us10
1992-02-14,-4.089912042945685,20.0,17.15583141290372
1992-02-17,-4.089912042945685,20.0,17.15583141290372
1992-02-18,-4.082846510770003,20.0,17.212084766331486
1992-02-19,-4.078965999895393,20.0,17.216448790072228
1992-02-20,-4.064205466799846,20.0,17.281666755122878
1992-02-21,-4.053802202042065,20.0,17.290215989235755
1992-02-24,-4.047747401402006,20.0,17.32572073695548
1992-02-25,-4.045330535806377,20.0,17.40058197186259
1992-02-26,-4.032207575351155,20.0,17.31286199168558
1992-02-27,-4.023693392913159,20.0,17.25761905505259
1992-02-28,-4.016843568340956,20.0,17.19349940650501
1992-03-02,-4.020424504885099,20.0,17.087067228041626
1992-03-03,-4.033905786390862,20.0,17.014808537393826
1992-03-04,-4.031086152463894,20.0,16.97191819822949
1992-03-05,-4.031028165110922,20.0,16.936747604659075
1992-03-06,-4.023165756342855,20.0,16.912303305358414
1992-03-09,-4.01653491817439,20.0,16.883073616902756
1992-03-10,-4.010792765801944,20.0,16.879238368639626
1992-03-11,-3.999881970803573,20.0,16.870093741465556
1992-03-12,-3.9927256026075018,20.0,16.84319650805195
1992-03-13,-3.9871434578521447,20.0,16.829034961927885
1992-03-16,-3.9838195566404258,20.0,16.803357713536382
1992-03-17,-3.977730662846109,20.0,16.753843860160043
1992-03-18,-3.9753637113411293,20.0,16.730569109032952
1992-03-19,-3.976098756381427,20.0,16.71305579436213
1992-03-20,-3.979807410105985,20.0,16.707928568366917
1992-03-23,-3.9858631807148197,20.0,16.72106068640865
1992-03-24,-3.9933050677957675,20.0,16.680546605229463
1992-03-25,-4.003070158279872,20.0,16.696702996629412
1992-03-26,-4.014906677430369,20.0,16.685234816946814
1992-03-27,-4.014360534890259,20.0,16.722679913968395
1992-03-30,-4.017542602178187,20.0,16.776155933028146
1992-03-31,-4.021976289206869,20.0,16.811110390666396
1992-04-01,-4.026812775751249,20.0,16.900597592567458
1992-04-02,-4.016210745791686,20.0,16.965890847752597
1992-04-03,-4.006246009418401,20.0,17.011051929564566
1992-04-06,-3.984833054502213,20.0,17.10761531320366
1992-04-07,-3.9475686954280285,20.0,17.216112989116567
1992-04-08,-3.9180268966975635,20.0,17.322872966055744
1992-04-09,-3.869077852140195,20.0,17.338555132279062
1992-04-10,-3.826629960232995,20.0,17.405479583102142
1992-04-13,-3.792273857402035,20.0,17.48224975022259
1992-04-14,-3.7448542549076307,20.0,17.48224975022259
1992-04-15,-3.702224461181448,20.0,17.61457490963984
1992-04-16,-3.6666069237405683,20.0,17.70098025542866
1992-04-17,-3.6666069237405683,20.0,17.70098025542866
1992-04-20,-3.631247934325823,20.0,17.702514529870452
1992-04-21,-3.6036471547651283,20.0,17.694133899245525
1992-04-22,-3.5822416739850373,20.0,17.716750556792164
1992-04-23,-3.565455697817753,20.0,17.76516451444441
1992-04-24,-3.552560610002264,20.0,17.847183137560343
1992-04-27,-3.5431949955050395,20.0,17.972555936618416
1992-04-28,-3.5371675233361475,20.0,18.097320456970117
1992-04-29,-3.5297913241770105,20.0,18.231864941780163
1992-04-30,-3.5236170181918602,20.0,18.378168868561104
1992-05-01,-3.5194186908978033,20.0,18.429598591112335
1992-05-04,-3.5121952202318023,20.0,18.500286191228668
1992-05-05,-3.5081536331244734,20.0,18.604878310122412
