,sp500,gas
2001-11-29,-2.2122854737995303,-20.0
2001-11-30,-2.197315044068956,-20.0
2001-12-03,-2.2023716015801043,-20.0
2001-12-04,-2.164961539200984,-20.0
2001-12-05,-2.1471234228635305,-20.0
2001-12-06,-2.121892568609007,-20.0
2001-12-07,-2.0897351227865735,-20.0
2001-12-10,-2.050329716625048,-20.0
2001-12-11,-2.0515385219007376,-19.82495099868405
2001-12-12,-2.0519545784985476,-19.536399989759285
2001-12-13,-2.0493516280346817,-19.245754433601846
2001-12-14,-2.0454915736611126,-18.940986393249553
2001-12-17,-2.0402717296727113,-18.85273567951013
2001-12-18,-2.0347985208874433,-18.67241288195036
2001-12-19,-2.0292451189563754,-18.413805196877842
2001-12-20,-2.023853722263072,-18.093012489335205
2001-12-21,-2.0186278249910625,-17.532283562666844
2001-12-24,-2.0142862014761285,-17.532283562666844
2001-12-25,-2.0142862014761285,-17.532283562666844
2001-12-26,-2.055207658225039,-17.141474977757014
2001-12-27,-2.0781296261647433,-17.310020639593375
2001-12-28,-2.0985087755327934,-17.412757217545916
2001-12-31,-2.104801945181063,-17.506916725423817
2002-01-01,-2.104801945181063,-17.506916725423817
2002-01-02,-2.124600553548835,-17.61789689618588
2002-01-03,-2.138281832213746,-17.723930975141283
2002-01-04,-2.1611422798673274,-17.804122722053485
2002-01-07,-2.1692420585918204,-17.75024960820046
2002-01-08,-2.1778778195152446,-17.691799510008913
2002-01-09,-2.1743939564585375,-17.656068435725455
2002-01-10,-2.1724897700108294,-17.638660833948094
2002-01-11,-2.1591587970397703,-17.62290323396812
2002-01-14,-2.1370581447298145,-17.595171935131276
2002-01-15,-2.1172303348588026,-17.561718443894694
2002-01-16,-2.0842167328312144,-17.490136778051408
2002-01-17,-2.0658486326661247,-17.4468703676171
2002-01-18,-2.0509357770310754,-17.423454638815503
2002-01-21,-2.0509357770310754,-17.423454638815503
2002-01-22,-2.025386041761469,-17.430057461423452
2002-01-23,-2.0279457275517645,-17.455155309525534
2002-01-24,-2.042588910335444,-18.247771715206735
2002-01-25,-2.0563141930687374,-18.91715392166766
2002-01-28,-2.069086058517226,-19.936678909330034
2002-01-29,-2.0421564383748607,-20.0
2002-01-30,-2.0261256221740025,-20.0
2002-01-31,-2.009511910819368,-20.0
2002-02-01,-1.9962790529416299,-20.0
2002-02-04,-1.9804553807255623,-20.0
2002-02-05,-1.9680573336648441,-20.0
2002-02-06,-1.958635981840445,-20.0
2002-02-07,-1.9518266447733499,-20.0
2002-02-08,-1.9400177366282658,-20.0
2002-02-11,-1.9275439223013437,-20.0
2002-02-12,-1.9178002835556596,-20.0
2002-02-13,-1.9175707910052626,-20.0
2002-02-14,-1.918677835033784,-20.0
2002-02-15,-1.9201867364418252,-20.0
2002-02-18,-1.9201867364418252,-20.0
2002-02-19,-1.9094124658802831,-20.0
2002-02-20,-1.8960578732975188,-19.95918961187255
2002-02-21,-1.8832084956599402,-19.436577362703193
2002-02-22,-1.8703062221174283,-19.23259405587107
2002-02-25,-1.8652082487221198,-19.44745955711113
2002-02-26,-1.8526314107178523,-19.542396716749415
2002-02-27,-1.8424304819391994,-19.53075511890477
2002-02-28,-1.8347391917209073,-19.66119268475925
2002-03-01,-1.8304441339098882,-19.78582113609031
2002-03-04,-1.8238195490443059,-19.6549613551703
2002-03-05,-1.8279864161394161,-19.567458009857212
2002-03-06,-1.8306905094531774,-19.386911819892354
2002-03-07,-1.8432834067855666,-19.12544628234059
2002-03-08,-1.8554729315545795,-18.996388301910127
2002-03-11,-1.8676355594717573,-18.717016923769737
2002-03-12,-1.8799941082967935,-18.429683781759735
2002-03-13,-1.8906578218194454,-18.230703660319257
2002-03-14,-1.901990929800821,-17.962848563739584
2002-03-15,-1.9115010351681943,-17.62732633938794
2002-03-18,-1.9515121558357806,-17.26147284323965
2002-03-19,-1.9879217093309662,-16.980479940047935
2002-03-20,-2.0140975121750464,-16.781322954091955
2002-03-21,-2.039996337701426,-16.48158583468156
2002-03-22,-2.0759340159712663,-16.20234644286264
2002-03-25,-2.1180773999473725,-15.789616337965423
2002-03-26,-2.1363895803538187,-14.893310012585667
2002-03-27,-2.1554018766058753,-14.103796309202732
2002-03-28,-2.174720579742305,-13.310335825695436
2002-03-29,-2.174720579742305,-13.310335825695436
2002-04-01,-2.1972556616985375,-12.557495238564847
2002-04-02,-2.220053207977381,-11.91429318116936
2002-04-03,-2.2309438200897165,-11.337543492788877
2002-04-04,-2.2323026180376333,-10.750923843787339
2002-04-05,-2.212711523603217,-10.202665699842285
2002-04-08,-2.2110917791330187,-9.698168769162026
2002-04-09,-2.2001141798930233,-9.216954726939349
2002-04-10,-2.2000433940701805,-8.757764789311754
2002-04-11,-2.1770106843316066,-8.312307039688948
2002-04-12,-2.157109624215376,-7.88896480154444
2002-04-15,-2.13133167185896,-7.588592958060495
2002-04-16,-2.1076698306679154,-7.283928252313979
2002-04-17,-2.079396533528096,-7.018683909345731
2002-04-18,-2.05679874469887,-6.752724101060354
2002-04-19,-2.0383788838862587,-6.490005960385437
2002-04-22,-2.020870929980509,-6.23277345732262
2002-04-23,-2.00754666904468,-5.974221817497368
2002-04-24,-1.9864370838452048,-5.714822442625029
2002-04-25,-1.9584649857779308,-6.342147533316396
2002-04-26,-1.9216376523878131,-6.866704649913332
2002-04-29,-1.8906309331460436,-7.19976295207349
2002-04-30,-1.8714945457372296,-7.447560446312514
2002-05-01,-1.842316468447388,-7.701533735166185
2002-05-02,-1.8283042067960356,-7.976224472058888
2002-05-03,-1.805654881793011,-8.262247820060038
2002-05-06,-1.7838738174236768,-8.539422733603098
2002-05-07,-1.7548086500655138,-8.79534668276019
2002-05-08,-1.7246774401534983,-9.03553978134658
2002-05-09,-1.6985568383422924,-9.267101045874545
2002-05-10,-1.6751692587776421,-9.497546314356281
2002-05-13,-1.6509671051795536,-9.66959223729389
2002-05-14,-1.6342360769786313,-9.923042560791142
2002-05-15,-1.6120008672980262,-10.363778766881765
2002-05-16,-1.5924168454450114,-10.83535390512882
2002-05-17,-1.5749862500638903,-11.310814243089311
2002-05-20,-1.5596701282051513,-11.722532640336736
2002-05-21,-1.5463698588222308,-12.095284402283436
2002-05-22,-1.5347985318351682,-12.421969595750323
2002-05-23,-1.5233889577289186,-12.810530072695915
2002-05-24,-1.5130911839156762,-13.423122065920172
2002-05-27,-1.5130911839156762,-13.423122065920172
2002-05-28,-1.5043889382361426,-13.23152546888123
2002-05-29,-1.4972288236865143,-12.895587944147726
2002-05-30,-1.4914878127717195,-12.804856427350579
2002-05-31,-1.486707004218508,-12.674191778434686
2002-06-03,-1.468835168529382,-12.446437102706355
2002-06-04,-1.4533720990166912,-12.144861445308505
2002-06-05,-1.4389707638963987,-11.96512824640108
2002-06-06,-1.4156649144988547,-11.955360819905
2002-06-07,-1.4055202226940784,-12.000553330206289
2002-06-10,-1.3964448242060539,-12.145976365916763
2002-06-11,-1.3779153243092965,-12.258821784689893
2002-06-12,-1.361074134642378,-12.385882581552329
2002-06-13,-1.3465729255431975,-12.386725400998474
2002-06-14,-1.33405431174456,-12.353524014506828
2002-06-17,-1.317176678720414,-12.346336282170556
2002-06-18,-1.3016727805073842,-12.400353841772194
2002-06-19,-1.2864912689621317,-12.486707368169968
2002-06-20,-1.2732082629613655,-12.48956098378596
2002-06-21,-1.2614143673617595,-12.472264917556327
2002-06-24,-1.2697719282775135,-12.271036684037236
2002-06-25,-1.2569154705114005,-12.069187714546187
2002-06-26,-1.2359197562109059,-12.115362137926294
2002-06-27,-1.224608790518193,-12.176474830898982
2002-06-28,-1.2148577106868395,-12.243394206138918
2002-07-01,-1.205664786223825,-12.326287434038115
2002-07-02,-1.1873695539663096,-12.423611890972866
2002-07-03,-1.1610666931036788,-12.526566362098604
2002-07-04,-1.1610666931036788,-12.526566362098604
2002-07-05,-1.148968075205909,-12.526566362098604
2002-07-08,-1.1296777308178894,-12.633068696377599
2002-07-09,-1.1036423306990777,-12.712191916952747
2002-07-10,-1.0800774001114088,-12.807237765242437
2002-07-11,-1.0504079684339485,-12.919101582645775
2002-07-12,-1.5883175267056941,-13.048016080317318
2002-07-15,-1.4980204973406983,-13.180532335794725
2002-07-16,-1.4129660025020994,-13.26514605568294
2002-07-17,-1.349442349701752,-13.37009693576421
2002-07-18,-1.2767058937268447,-13.416136281482833
2002-07-19,-1.2136588192070683,-13.480294852743306
2002-07-22,-1.1586398939316678,-13.552742410317064
2002-07-23,-1.1009367592835124,-13.648725952799369
2002-07-24,-1.0593929557860076,-13.627660829491385
2002-07-25,-1.0223489028744075,-13.620036655984894
2002-07-26,-0.9891008492607675,-13.523169133650208
2002-07-29,-0.965202887667869,-13.14859078532526
2002-07-30,-0.9432818458070383,-12.837052255243144
2002-07-31,-0.9231389006351449,-12.41290564282144
2002-08-01,-0.8981630044837721,-12.334902397934467
2002-08-02,-0.8686160943792864,-12.17816064523434
2002-08-05,-0.834782976496618,-12.323753243168806
2002-08-06,-0.8111880464306777,-12.389173982260596
2002-08-07,-0.7893803522968359,-12.569941016548922
2002-08-08,-0.7694152888558402,-12.5932978225751
2002-08-09,-0.7566867637497287,-12.69695331823658
2002-08-12,-0.744311897067311,-12.536831809407246
2002-08-13,-0.7257780812526817,-12.518709474587624
2002-08-14,-0.7148916623214754,-12.557673058495165
2002-08-15,-0.7041885815069227,-12.47660802751079
2002-08-16,-0.6936774919427083,-12.611048687259343
2002-08-19,-0.6895506135659487,-12.712307919575029
2002-08-20,-0.6850211173256902,-12.821881233247971
2002-08-21,-0.6800546685103717,-12.960384786303681
2002-08-22,-0.6813111375571181,-13.095727628389092
2002-08-23,-0.6750453245449903,-12.995397598311627
2002-08-26,-0.6687802463075181,-12.925496854577199
2002-08-27,-0.6695456678311692,-14.810342054025392
2002-08-28,-0.6625587902085935,-16.16386177938223
2002-08-29,-0.6558376664172849,-16.87930046172568
2002-08-30,-0.6568120472628197,-17.628999738057487
2002-09-02,-0.6568120472628197,-17.628999738057487
2002-09-03,-0.6408844653742684,-18.354157416314703
2002-09-04,-0.6265898317695939,-18.65532348917628
2002-09-05,-0.6135751741249217,-18.916893044578984
2002-09-06,-0.6015871960296486,-19.204743503687265
2002-09-09,-0.5984519768296142,-19.475471187930737
2002-09-10,-0.5948973821334927,-19.772590947622657
2002-09-11,-0.5912277918669346,-20.0
2002-09-12,-0.5874383072479701,-20.0
2002-09-13,-0.5835910308179211,-20.0
2002-09-16,-0.5797289446169731,-20.0
2002-09-17,-0.575795975581074,-20.0
2002-09-18,-0.5719856139216273,-20.0
2002-09-19,-0.568139484617087,-20.0
2002-09-20,-0.5368806544736018,-20.0
2002-09-23,-0.49904687278113175,-20.0
2002-09-24,-0.4646004200516489,-20.0
2002-09-25,-0.4358172176544792,-20.0
2002-09-26,-0.41919403817904494,-20.0
2002-09-27,-0.3953149431497512,-20.0
2002-09-30,-0.3636876445452272,-20.0
2002-10-01,-0.3487296392609562,-20.0
2002-10-02,-0.33424003258935076,-20.0
2002-10-03,-0.3119448806759114,-20.0
2002-10-04,-0.29854770946308823,-20.0
2002-10-07,-0.15130638094313528,-20.0
2002-10-08,0.01694176178311768,-20.0
2002-10-09,-0.0069565036265168394,-20.0
2002-10-10,-0.0509575764413759,-20.0
2002-10-11,-0.07383264256556561,-20.0
2002-10-14,-0.08494599811742773,-20.0
2002-10-15,-0.10810190162272999,-20.0
2002-10-16,-0.12692782750227952,-20.0
2002-10-17,-0.1423195551844533,-20.0
2002-10-18,-0.15467306593113087,-20.0
2002-10-21,-0.17108419280066875,-20.0
2002-10-22,-0.18466368692829283,-20.0
2002-10-23,-0.19586966398046182,-20.0
2002-10-24,-0.19817596771234766,-20.0
2002-10-25,-0.19977039600500676,-20.0
2002-10-28,-0.1934740617995542,-20.0
2002-10-29,-0.17991563478539896,-20.0
2002-10-30,-0.16734175890238934,-20.0
2002-10-31,-0.1477365977975106,-20.0
2002-11-01,-0.13761522688307923,-20.0
2002-11-04,-0.1279509413354407,-20.0
2002-11-05,-0.11855187976510365,-20.0
2002-11-06,-0.10184574304404359,-20.0
2002-11-07,-0.08682069963622677,-20.0
2002-11-08,-0.06437039150599097,-20.0
2002-11-11,-0.043216693927367246,-20.0
2002-11-12,-0.03175704109715044,-20.0
2002-11-13,-0.011795918817212906,-20.0
2002-11-14,-0.0026984580939160563,-20.0
2002-11-15,0.00652775472262163,-20.0
2002-11-18,0.01614237123356054,-20.0
2002-11-19,0.02619494452799455,-20.0
2002-11-20,0.034359006820886176,-20.0
2002-11-21,0.033401466585643996,-20.0
2002-11-22,0.03387120576846977,-20.0
2002-11-25,0.03557789177765583,-20.0
2002-11-26,0.046467657749797234,-19.07299800470706
2002-11-27,0.046126269486386845,-17.768552313692936
2002-11-28,0.046126269486386845,-17.768552313692936
2002-11-29,0.04661300241941375,-17.768552313692936
2002-12-02,0.04853023884737901,-16.255250492824796
2002-12-03,0.05138289943899799,-14.822553666698388
2002-12-04,0.05521004900900579,-13.527555763692423
2002-12-05,0.059711059818713705,-12.557588587182796
2002-12-06,0.06462375588670018,-11.956926363730357
2002-12-09,0.06885973957061105,-11.45808654104246
2002-12-10,0.07279057700805057,-10.77619577970806
2002-12-11,0.08690903293816521,-9.852623978884546
2002-12-12,0.10062996482921323,-8.338160558807072
2002-12-13,0.1136165920398041,-6.740816764652698
2002-12-16,0.12275512002217251,-5.141427691538335
2002-12-17,0.1322131293884231,-4.183035116179191
2002-12-18,0.14187975600246244,-3.459629734751484
2002-12-19,0.1519189973847588,-3.0238858233745582
2002-12-20,0.15119551532705222,-2.6015720594036296
2002-12-23,0.14201939003461497,-2.5703306811331306
2002-12-24,0.135109156854234,-2.697537726290006
2002-12-25,0.135109156854234,-2.697537726290006
2002-12-26,0.14063448799096892,-2.9784805068935887
2002-12-27,0.14567111984028122,-3.053370802440793
2002-12-30,0.15078742032884004,-3.070907826685033
2002-12-31,0.1563682001809415,-3.0290309046933075
2003-01-01,0.1563682001809415,-3.0290309046933075
2003-01-02,0.1462427853327585,-3.1503200211569777
2003-01-03,0.13912512315963216,-3.200846268940449
2003-01-06,0.13327761480846717,-3.214839371748848
2003-01-07,0.11889799504518538,-3.20739420204681
2003-01-08,0.11762975610981057,-3.1668594511202697
2003-01-09,0.11648194097361814,-3.1081312413458635
2003-01-10,0.11620496001551156,-3.0225275266027287
2003-01-13,0.11668648056451549,-2.9277945414451008
2003-01-14,0.11775179080210003,-2.8125643045680153
2003-01-15,0.11927639670888095,-2.735317388047861
2003-01-16,0.12131584777564769,-2.6703593599586406
2003-01-17,0.12344490498010305,-2.586100153683588
2003-01-20,0.12344490498010305,-2.586100153683588
2003-01-21,0.1378975693481385,-2.487739048306293
2003-01-22,0.16299249214700012,-2.3941911690668705
2003-01-23,0.1847364128839984,0.24168994842176733
2003-01-24,0.20233290351712424,2.970651338994462
2003-01-27,0.21873929773133458,3.8969167457131855
2003-01-28,0.23314972712037932,4.905480941861236
2003-01-29,0.24622160097798976,5.91079021815368
2003-01-30,0.25761811885462566,6.654988212968105
2003-01-31,0.266130761432566,7.222263087880488
2003-02-03,0.2747008347213839,7.8220815771045915
2003-02-04,0.28380894166084736,8.17234707643737
2003-02-05,0.2935265212491249,8.427267441782927
2003-02-06,0.30379181419195495,8.693126618714185
2003-02-07,0.3144100417758726,8.95897664524629
2003-02-10,0.3243702774798444,9.196567464216866
2003-02-11,0.3349236319642441,9.450306104706925
2003-02-12,0.3454541760826424,9.674293194120231
2003-02-13,0.35589926905709157,9.864699342813276
2003-02-14,0.3614366616475395,10.069876050788876
2003-02-17,0.3614366616475395,10.069876050788876
2003-02-18,0.3649834349280822,10.270542488175005
2003-02-19,0.3700066587863071,10.484548587882733
2003-02-20,0.37611046192201536,10.654322589321618
2003-02-21,0.3817277228405383,10.899478718953597
2003-02-24,0.38737031313600756,11.54765255826741
2003-02-25,0.39281963063485437,11.804024726694696
2003-02-26,0.39879270702889874,12.189689944693328
2003-02-27,0.40366987480968924,12.651894247760902
2003-02-28,0.40924814640926105,13.255708060273786
2003-03-03,0.41579912667212954,13.636445991484399
2003-03-04,0.42238872231084906,13.973074109302875
2003-03-05,0.42849120524000023,14.306767777085838
2003-03-06,0.4354206468589441,14.552546795067466
2003-03-07,0.44191332200224415,14.757666068181711
2003-03-10,0.45848163934381736,14.85738107740274
2003-03-11,0.47499651679172944,14.853977912100408
2003-03-12,0.49014247352011947,14.833744090336317
2003-03-13,0.49420481611427713,14.766223975674533
2003-03-14,0.49951373452398873,14.720222956373831
2003-03-17,0.498778261430083,14.697348568098375
2003-03-18,0.49946602618283137,14.655829315636225
2003-03-19,0.5012444774749152,13.894908293214499
2003-03-20,0.5043370027177386,13.29125232405793
2003-03-21,0.5059352833578402,12.568426413639312
2003-03-24,0.513786245256327,11.985951772188068
2003-03-25,0.5125302341067285,11.277859271411474
2003-03-26,0.5130319032217381,10.695563655918274
2003-03-27,0.5244576016649368,9.945148801750214
2003-03-28,0.5362751878474183,9.287248711887608
2003-03-31,0.5473880563867762,8.344002789487334
2003-04-01,0.5574983207673913,7.490290235721959
2003-04-02,0.5638821088594891,6.702706497505609
2003-04-03,0.5713202299380781,5.968033095341281
2003-04-04,0.5792010235528963,5.287357465842798
2003-04-07,0.5879737116921266,4.6928361346682
2003-04-08,0.5873664551167294,4.131633767492566
2003-04-09,0.5879698363852355,3.6140707563949768
2003-04-10,0.6000630493935405,3.171397346503396
2003-04-11,0.601981820461006,2.7458874307994603
2003-04-14,0.6018564368359245,2.352726476206379
2003-04-15,0.6026474033314136,1.9847325548443138
2003-04-16,0.6036124225563517,1.627240703208477
2003-04-17,0.604313424474755,1.2800502301138592
2003-04-18,0.604313424474755,1.2800502301138592
2003-04-21,0.5947099860916184,0.9224229303084915
2003-04-22,0.5859175103306478,0.5731436883615654
2003-04-23,0.5793582904240349,0.23042864488311982
2003-04-24,0.5857379822617532,-0.10582446239380387
2003-04-25,0.5918346184431154,-0.40655106209344
2003-04-28,0.5961648019977026,-0.769912870083102
2003-04-29,0.5904792019774,-1.065497814079945
2003-04-30,0.5868218534079622,-1.4169118312437397
2003-05-01,0.5960225737675284,-1.766926819074757
2003-05-02,0.6036462971122777,-2.011501558512801
2003-05-05,0.6004920899936633,-1.9101860780260875
2003-05-06,0.6095306968167868,-2.0237080042584537
2003-05-07,0.6185075455662089,-2.22498136042148
2003-05-08,0.6270059895292507,-2.3995147627465854
2003-05-09,0.6341058443560613,-2.5787768515267855
2003-05-12,0.6401104790077787,-2.728443769010352
2003-05-13,0.6353892244363336,-2.9559681606702375
2003-05-14,0.6324830782355704,-3.1070711625803344
2003-05-15,0.6308219734748151,-3.3441726975731987
2003-05-16,0.6305445691698615,-3.58154999343308
2003-05-19,0.6385261343032063,-3.929049149891943
2003-05-20,0.6469964397106029,-4.202354206119356
2003-05-21,0.6440736043944745,-4.47130411164359
2003-05-22,0.6533383190021663,-4.813822906522426
2003-05-23,0.6628503379932432,-5.124394568605328
2003-05-26,0.6628503379932432,-5.124394568605328
2003-05-27,0.668968592122619,-5.483207441278542
2003-05-28,0.6630567634274802,-4.95186203494066
2003-05-29,0.6721050412499757,-4.62176992663201
2003-05-30,0.6664435776948769,-4.277464362741262
2003-06-02,0.6627062962854874,-3.970995268259342
2003-06-03,0.6729900280751522,-3.7677964657503775
2003-06-04,0.6808854587697617,-3.5732416604393316
2003-06-05,0.6889627953539371,-3.3737272028910237
2003-06-06,0.6848177172842934,-3.241510498967563
2003-06-09,0.6809785415952577,-3.355549919676026
2003-06-10,0.6899195313913552,-3.4835688240150207
2003-06-11,0.6977808844389388,-3.6650072576946755
2003-06-12,0.705998892841213,-3.970400202740363
2003-06-13,0.7125546185167548,-4.130044685238795
2003-06-16,0.7145861508262109,-4.303270854292568
2003-06-17,0.7177216889563132,-4.424529184063797
2003-06-18,0.7217756898188572,-4.549410522634379
2003-06-19,0.7241363821963676,-4.5204540231213945
2003-06-20,0.7504969494570299,-4.616429540493568
2003-06-23,0.7853465256080837,-4.634738139589922
2003-06-24,0.8180327830955972,-4.674695166356183
2003-06-25,0.8359561135287872,-4.697817907870632
2003-06-26,0.8507791300476788,-4.952539896018255
2003-06-27,0.8647386712033005,-5.20106334714246
2003-06-30,0.8792845058504805,-5.429751809468534
2003-07-01,0.8926016427849897,-5.661150844471542
2003-07-02,0.9034611896942414,-5.897555836934083
2003-07-03,0.9136937893022551,-6.1228656947081594
2003-07-04,0.9136937893022551,-6.1228656947081594
2003-07-07,0.9174000733353811,-6.313254593625274
2003-07-08,0.9105507397477313,-6.468207637556971
2003-07-09,0.91868214662931,-6.6240545756005105
2003-07-10,0.9260360274210955,-6.778624291095373
2003-07-11,0.9330966747432399,-6.949606844710267
2003-07-14,0.940860217437646,-7.131943347736206
2003-07-15,0.9618863214659207,-7.328689876624902
2003-07-16,0.9699957128228524,-7.539593519779234
2003-07-17,0.9884799021173317,-7.709158933768646
2003-07-18,1.00427623367135,-7.8917838580176385
2003-07-21,1.018562485828167,-8.05004011770132
2003-07-22,1.019629541448068,-8.205770209004278
2003-07-23,1.0229183943320068,-8.370548063369611
2003-07-24,1.0277486044326662,-8.556004851040983
2003-07-25,1.0281490481799973,-8.748923372726356
2003-07-28,1.0423757369073006,-8.345959379957945
2003-07-29,1.0571368737345672,-8.051652058223162
2003-07-30,1.0726476087997114,-7.706879151702429
2003-07-31,1.0761462184799195,-7.473642740187192
2003-08-01,1.0803757079223735,-7.307408230025671
2003-08-04,1.086362439100623,-7.224885680961864
2003-08-05,1.0993444281651636,-7.157048137734549
2003-08-06,1.0997950398076064,-7.13171635558165
2003-08-07,1.0996820887426821,-7.101900576565781
2003-08-08,1.101307076037615,-7.120941985838473
2003-08-11,1.104498803653663,-7.127879104588918
2003-08-12,1.1072913214965936,-7.18220051045722
2003-08-13,1.1117389763202634,-7.20746006900734
2003-08-14,1.1174354658215777,-7.030114423827911
2003-08-15,1.124282127458157,-6.967556134382648
2003-08-18,1.1303841538804134,-6.839278662917334
2003-08-19,1.1373260845087727,-6.65684147198814
2003-08-20,1.1453182825522075,-6.5170446353371725
2003-08-21,1.1541682025756428,-6.376398513963676
2003-08-22,1.1620943050176917,-6.499720590816366
2003-08-25,1.1711720047181493,-6.545337383591683
2003-08-26,1.1811920656075865,-8.20438596399719
2003-08-27,1.1922457479692394,-9.830118342999707
2003-08-28,1.202884856469956,-11.207015326447378
2003-08-29,1.21281270597582,-12.121491085509595
2003-09-01,1.21281270597582,-12.121491085509595
2003-09-02,1.2023280225377961,-12.788854088830094
2003-09-03,1.19532005188774,-13.419239036379224
2003-09-04,1.1915544158761449,-13.944050868734887
2003-09-05,1.1891353774311832,-14.50291852415408
2003-09-08,1.187189485725885,-15.04416290116789
2003-09-09,1.186034057525059,-15.271430542841669
2003-09-10,1.184002157072165,-15.452285779659427
2003-09-11,1.183757815008424,-15.669006341203884
2003-09-12,1.185476837987003,-15.895773397942795
2003-09-15,1.1884683668339817,-16.132814825618983
2003-09-16,1.185764766925058,-16.364476303010477
2003-09-17,1.1850716871359148,-16.586827189843067
2003-09-18,1.1826407872383735,-16.842427539043687
2003-09-19,1.1817035080668084,-17.0873845186478
2003-09-22,1.1794202922078179,-17.32997770107804
2003-09-23,1.1918043052855403,-17.545682154269336
2003-09-24,1.1972873180557895,-17.732253522570634
2003-09-25,1.2029866965303586,-17.91587973106894
2003-09-26,1.2101247858901272,-18.13650401449736
2003-09-29,1.2148561363892814,-18.304798700340086
2003-09-30,1.2196724774073193,-18.478298523471643
2003-10-01,1.224861131815797,-18.655349596030735
2003-10-02,1.2086412835537856,-18.83395760318007
2003-10-03,1.205920957324893,-19.0085842756059
2003-10-06,1.2048026387323258,-19.079830549264372
2003-10-07,1.2053067013174992,-19.1347020774325
2003-10-08,1.2075132417624512,-19.190784259968268
2003-10-09,1.21094250012596,-19.231215176156102
2003-10-10,1.203440885441883,-19.267041365669836
2003-10-13,1.210539810877534,-19.304007342742977
2003-10-14,1.2057295035096107,-19.342233225533608
2003-10-15,1.202925013996706,-19.381846217332367
2003-10-16,1.2015334154574666,-19.42284978448139
2003-10-17,1.199027511033563,-19.462964921214073
2003-10-20,1.1969763292472804,-19.502560873227118
2003-10-21,1.1967169446103905,-19.541896334457707
2003-10-22,1.1948012855396126,-19.582171797332926
2003-10-23,1.1947723858126116,-19.624375338534982
2003-10-24,1.2093252469458304,-19.66875631028451
2003-10-27,1.2104531752634875,-19.717760777908122
2003-10-28,1.2075877122804308,-19.764881108158736
2003-10-29,1.2066060055288474,-19.81549542649557
2003-10-30,1.207178179041834,-19.86616563967776
2003-10-31,1.2092293938911591,-19.910555284866728
2003-11-03,1.2119496087308996,-19.97229505604348
2003-11-04,1.2158030429719107,-20.0
2003-11-05,1.2207249629500458,-20.0
2003-11-06,1.2258421178356895,-20.0
2003-11-07,1.2299006587289611,-20.0
2003-11-10,1.2346824282531643,-20.0
2003-11-11,1.240585392798093,-20.0
2003-11-12,1.2427992920221296,-20.0
2003-11-13,1.2322028274326609,-20.0
2003-11-14,1.2363918225823278,-20.0
2003-11-17,1.2410617132660675,-20.0
2003-11-18,1.2441052104209875,-20.0
2003-11-19,1.2455675278025127,-20.0
2003-11-20,1.246994039971683,-20.0
2003-11-21,1.248961319771169,-20.0
2003-11-24,1.246508198094768,-20.0
2003-11-25,1.2455077385845885,-20.0
2003-11-26,1.2458340057146207,-20.0
2003-11-27,1.2458340057146207,-20.0
2003-11-28,1.2324254736495794,-20.0
2003-12-01,1.2193660065391936,-20.0
2003-12-02,1.2243177339250684,-18.97354579214854
2003-12-03,1.2152457679144835,-17.158966911406527
2003-12-04,1.223019232011839,-15.450682792226566
2003-12-05,1.2295427488268167,-14.326952913945547
2003-12-08,1.2206820950920645,-12.966310421050217
2003-12-09,1.2268956933988726,-11.514048822583623
2003-12-10,1.21938647282581,-10.703211201348337
2003-12-11,1.210493368147888,-10.058828581842576
2003-12-12,1.2040824221565352,-8.990481147999034
2003-12-15,1.19913640366196,-8.312488291561367
2003-12-16,1.1950287548696594,-7.814546630286339
2003-12-17,1.1924550659438689,-6.868625750014704
2003-12-18,1.1875382855609626,-6.048234837201157
2003-12-19,1.1840455070955702,-5.027300256424813
2003-12-22,1.1669992479174536,-4.6606375997485285
2003-12-23,1.1530105222975733,-4.540843974763622
2003-12-24,1.1559779607628502,-4.169362588223651
2003-12-25,1.1559779607628502,-4.169362588223651
2003-12-26,1.1437561184679486,-4.169362588223651
2003-12-29,1.1298548102048955,-4.273091224861225
2003-12-30,1.1188586621480907,-4.316137766700086
2003-12-31,1.094973176217646,-4.268883300871864
2004-01-01,1.094973176217646,-4.268883300871864
2004-01-02,1.0898625667236759,-4.268883300871864
2004-01-05,1.0674422609564165,-4.364856630754972
2004-01-06,1.049181498347823,-4.371891668410116
2004-01-07,1.0340596460165103,-4.296875752040009
2004-01-08,1.0373112532503959,-4.200584772779389
2004-01-09,1.0373010130982174,-4.088028657143901
2004-01-12,1.0215969691417526,-3.943975297595259
2004-01-13,1.007295184605595,-3.7824693510825345
2004-01-14,0.993890235395985,-3.6139022002961214
2004-01-15,0.9970245528987699,-3.431289010710413
2004-01-16,0.9853487303129375,-3.2457522195164845
2004-01-19,0.9853487303129375,-3.2457522195164845
2004-01-20,0.9911060661757771,-3.089160805915477
2004-01-21,0.9948973841699643,-2.912140835266251
2004-01-22,0.9981908317072832,-2.7154800369461682
2004-01-23,1.0008401296493605,-2.5362849396043603
2004-01-26,0.9849627736294916,-0.0010974739026801573
2004-01-27,0.9692761054533655,2.2716445614589666
2004-01-28,0.9672408174765064,3.505317930055378
2004-01-29,0.966071321197936,4.391956875188468
2004-01-30,0.9657018320749159,4.989521644948654
2004-02-02,0.9519534049123771,5.627040615805195
2004-02-03,0.9543034097193197,6.274093733540943
