,Unnamed: 0,sp500_x,gas_x,sp500_y,gas_y
2019-06-21 00:00:00,,,,-0.9827704178117217,-1.7996066936329216
2019-06-24 00:00:00,,,,-0.9417062627580925,-1.1952884778819504
2019-06-25 00:00:00,,,,-0.9595032725172783,-0.7233634608897125
2019-06-26 00:00:00,,,,-1.0709423183094267,-0.21587103548139075
2019-06-27 00:00:00,,,,-0.9744003755222073,0.21906019357581374
2019-06-28 00:00:00,,,,-0.9774727198322322,0.6348920218069741
2019-07-01 00:00:00,,,,-0.9559013337333244,1.062890833911338
2019-07-02 00:00:00,,,,-0.7627135245378887,1.4170143937087993
2019-07-03 00:00:00,,,,-0.785064704735295,1.7218724632228375
2019-07-04 00:00:00,,,,-0.807454958493927,2.0879059142658196
2019-07-05 00:00:00,,,,-0.8305273827185813,2.2069769803340096
2019-07-08 00:00:00,,,,-0.859585833889306,1.9724818496710737
2019-07-09 00:00:00,,,,-0.8841999436822544,1.6619703536504515
2019-07-10 00:00:00,,,,-0.9155580212984292,1.6144962795849505
2019-07-11 00:00:00,,,,-1.0711785296247793,1.5703375279561924
2019-07-12 00:00:00,,,,-1.08242345681769,1.7065408527339103
2019-07-15 00:00:00,,,,-1.0506189678147453,1.9300831679753285
2019-07-16 00:00:00,,,,-1.338987586767766,2.0860367512382307
2019-07-17 00:00:00,,,,-1.8736006813040285,2.4154352979410154
2019-07-18 00:00:00,,,,-1.340484815970534,2.707150186177921
2019-07-19 00:00:00,,,,-1.3164670494090593,2.904914919764746
2019-07-22 00:00:00,,,,-1.171625923651899,3.0242732453636836
2019-07-23 00:00:00,,,,-0.811679470985711,3.3358444185185285
2019-07-24 00:00:00,,,,-0.5080237107337001,3.3314853528893837
2019-07-25 00:00:00,,,,-0.9830699143048173,3.2268295330825367
2019-07-26 00:00:00,,,,-1.0307035104402242,2.0390513827545838
2019-07-29 00:00:00,,,,-1.0111721151594686,1.085324893955091
2019-07-30 00:00:00,,,,-1.0460501988870292,0.2908967382268144
2019-07-31 00:00:00,,,,-1.8430205983896402,-0.21645299431065063
2019-08-01 00:00:00,,,,-2.222177982076006,-1.1910242809602485
2019-08-02 00:00:00,,,,-2.0349362791446466,-2.372914842727409
2019-08-05 00:00:00,,,,-1.9073805330129459,-2.1050749690030903
2019-08-06 00:00:00,,,,-1.6633251783120937,-2.4361228325424724
2019-08-07 00:00:00,,,,-1.415167084309014,-2.3893509471688916
2019-08-08 00:00:00,,,,-0.5746204979374119,-3.1088963847709046
2019-08-09 00:00:00,,,,-0.7246394307429038,-2.932250392572044
2019-08-12 00:00:00,,,,-0.7327683405619203,-2.9773238210168245
2019-08-13 00:00:00,,,,-0.7333698612957559,-2.6558453605920547
2019-08-14 00:00:00,,,,-2.215357854401742,-2.0434523089660996
2019-08-15 00:00:00,,,,-2.1357654337511027,-2.306390169920064
2019-08-16 00:00:00,,,,-1.915065802394209,-3.041607299359358
2019-08-19 00:00:00,,,,-1.5577873054032578,-3.0873592628195463
2019-08-20 00:00:00,,,,-1.5061532212562734,-2.840427494240424
2019-08-21 00:00:00,,,,-1.0599880929216727,-2.784950581099188
2019-08-22 00:00:00,,,,-1.01674398735498,-2.809151063554811
2019-08-23 00:00:00,,,,-0.9925913710026575,-2.132047850651403
2019-08-26 00:00:00,,,,-0.296265703641004,-3.5911096494037307
2019-08-27 00:00:00,,,,-0.37428948698711867,-4.836859546093698
2019-08-28 00:00:00,,,,-0.23360791486952964,-5.9416086868890785
2019-08-29 00:00:00,,,,-0.26714163406866,-6.687866553223839
2019-08-30 00:00:00,,,,-0.3250232276040095,-7.296959667446759
2019-09-02 00:00:00,,,,-0.3689535446325359,-7.296959667446759
2019-09-03 00:00:00,,,,-0.4234980819536412,-7.828065602151437
2019-09-04 00:00:00,,,,-0.3860721820284022,-8.241177474764646
2019-09-05 00:00:00,,,,-0.2171768862278566,-8.950543937472208
2019-09-06 00:00:00,,,,-0.2993782850564511,-9.475043263788889
2019-09-09 00:00:00,,,,-0.34275176614418007,-9.43337946763974
2019-09-10 00:00:00,,,,-0.30465188880766686,-9.567580115762624
2019-09-11 00:00:00,,,,-0.2523365870223105,-9.56554272310113
2019-09-12 00:00:00,,,,-0.34079075771278694,-9.440925745039026
2019-09-13 00:00:00,,,,-0.543203710686834,-9.529723329494058
2019-09-16 00:00:00,,,,-0.7766740906337669,-9.595469054169666
2019-09-17 00:00:00,,,,-0.7642828189466995,-9.65695957961777
2019-09-18 00:00:00,,,,-0.7630180021468521,-9.452348571254054
2019-09-19 00:00:00,,,,-0.8338166896750474,-9.45789152252251
2019-09-20 00:00:00,,,,-0.839331286832052,-9.831358931583521
2019-09-23 00:00:00,,,,-0.8411239631621636,-9.831358931583521
2019-09-24 00:00:00,,,,-0.782863016954728,-9.831358931583521
2019-09-25 00:00:00,,,,-0.802646014546537,-9.03186504787212
2019-09-26 00:00:00,,,,-0.7877657595395784,-12.060347896885247
2019-09-27 00:00:00,,,,-0.7123380391103455,-12.894515091242363
2019-09-30 00:00:00,,,,-0.700428194898487,-13.960813249806458
2019-10-01 00:00:00,,,,-0.6849139066694017,-14.823441749371574
2019-10-02 00:00:00,,,,-0.5997439474306062,-15.303625723788384
2019-10-03 00:00:00,,,,-0.4598189090891416,-15.67969396104041
2019-10-04 00:00:00,,,,-0.4672359303588493,-16.023025412869465
2019-10-07 00:00:00,,,,-0.5028722797822176,-16.48991046370392
2019-10-08 00:00:00,,,,-0.5424151066144772,-16.987198907863316
2019-10-09 00:00:00,,,,-0.29264584880338945,-17.465841094685228
2019-10-10 00:00:00,,,,-0.33961263223836724,-17.964052016851404
2019-10-11 00:00:00,,,,-0.32214589174955643,-18.576909042649127
2019-10-14 00:00:00,,,,-0.3600128762192643,-18.848986102208347
2019-10-15 00:00:00,,,,-0.3844581843673705,-18.997433804739615
2019-10-16 00:00:00,,,,-0.3562690199901618,-19.159796120272706
2019-10-17 00:00:00,,,,-0.4008474143167789,-19.31965066783994
2019-10-18 00:00:00,,,,-0.40576671387506524,-19.48213160723454
2019-10-21 00:00:00,,,,-0.42692521427851887,-19.654000693029737
2019-10-22 00:00:00,,,,-0.4099957429718045,-19.787438860020522
2019-10-23 00:00:00,,,,-0.4211360879003228,-19.85641888040953
2019-10-24 00:00:00,,,,-0.3814051893468497,-19.92082919826507
2019-10-25 00:00:00,,,,-0.42254109865920497,-19.979030771822895
2019-10-28 00:00:00,,,,-0.4357875039231627,-20.0
2019-10-29 00:00:00,,,,-0.4565898194222244,-20.0
2019-10-30 00:00:00,,,,-0.4750714114258162,-20.0
2019-10-31 00:00:00,,,,-0.49137070310353476,-20.0
2019-11-01 00:00:00,,,,-0.5055768064655235,-20.0
2019-11-04 00:00:00,,,,-0.5185379225428088,-20.0
2019-11-05 00:00:00,,,,-0.5403812046222735,-20.0
2019-11-06 00:00:00,,,,-0.5600681283985831,-20.0
2019-11-07 00:00:00,,,,-0.572995252124787,-20.0
2019-11-08 00:00:00,,,,-0.6006499651438608,-20.0
2019-11-11 00:00:00,,,,-0.6150192107848259,-20.0
2019-11-12 00:00:00,,,,-0.6337557376590307,-20.0
2019-11-13 00:00:00,,,,-0.6402783239253531,-20.0
2019-11-14 00:00:00,,,,-0.6638013635923392,-20.0
2019-11-15 00:00:00,,,,-0.6729569022853538,-20.0
2019-11-18 00:00:00,,,,-0.69344342023113,-20.0
2019-11-19 00:00:00,,,,-0.7012876812573882,-20.0
2019-11-20 00:00:00,,,,-0.7087164114282097,-20.0
2019-11-21 00:00:00,,,,-0.727783141530272,-20.0
2019-11-22 00:00:00,,,,-0.7159609500191498,-20.0
2019-11-25 00:00:00,,,,-0.7245039574499788,-18.719328065066186
2019-11-26 00:00:00,,,,-0.714801687830629,-17.429172098242685
2019-11-27 00:00:00,,,,-0.731319115048385,-16.39718915925923
2019-11-28 00:00:00,,,,-0.7347185791820003,-15.468564290597453
2019-11-29 00:00:00,,,,-0.7513682421746501,-14.937586192998808
2019-12-02 00:00:00,,,,-0.7608697373006665,-14.460236399195313
2019-12-03 00:00:00,,,,-0.7479121156892695,-13.789344465902163
2019-12-04 00:00:00,,,,-0.7361434245201182,-13.398277814727392
2019-12-05 00:00:00,,,,-0.7258273291478611,-12.759610984111935
2019-12-06 00:00:00,,,,-0.720939004577479,-12.68224873529014
2019-12-09 00:00:00,,,,-0.7231280717345964,-12.670640577316988
2019-12-10 00:00:00,,,,-0.6462456017994317,-12.585791319059005
2019-12-11 00:00:00,,,,-0.7465463889085641,-12.460523454230866
2019-12-12 00:00:00,,,,-0.6714700662755115,-12.01789312442899
2019-12-13 00:00:00,,,,-0.6240580610571512,-11.512620112533332
2019-12-16 00:00:00,,,,-0.6054609619092107,-10.971562549765732
2019-12-17 00:00:00,,,,-0.5774283075384821,-10.476359304629742
2019-12-18 00:00:00,,,,-0.5526453073876364,-9.996564901513787
2019-12-19 00:00:00,,,,-0.5723762365407375,-9.746884446079212
2019-12-20 00:00:00,,,,-0.558965937552414,-9.407763172353123
2019-12-23 00:00:00,,,,-0.5647193596586194,-9.79760421213664
2019-12-24 00:00:00,,,,-0.5459230733201554,-8.409455064283772
2019-12-25 00:00:00,,,,-0.5839468348055581,-6.628390845171903
2019-12-26 00:00:00,,,,-0.5621688713579177,-4.954421664684918
2019-12-27 00:00:00,,,,-0.536757631203806,-3.531839108824706
2019-12-30 00:00:00,,,,-0.5269825407293994,-3.2991921068885723
2019-12-31 00:00:00,,,,-0.5116756384287946,-3.039643115541954
2020-01-01 00:00:00,,,,-0.49800278294677747,-2.584991869636088
2020-01-02 00:00:00,,,,-0.45989550688494313,-2.0921669472673328
2020-01-03 00:00:00,,,,-0.40726392286717544,-2.0893866464108464
2020-01-06 00:00:00,,,,-0.3926060083049635,-2.5376773400384973
2020-01-07 00:00:00,,,,-0.39189092815262766,-2.824808861039882
2020-01-08 00:00:00,,,,-0.3659092557301676,-2.9041186691973837
2020-01-09 00:00:00,,,,-0.3777884366278185,-2.588370053852062
2020-01-10 00:00:00,,,,-0.38200266914354375,-1.6322154641759354
2020-01-13 00:00:00,,,,-0.3910582125590713,-1.120208864530444
2020-01-14 00:00:00,,,,-0.3926157808593909,-0.28884470271353524
2020-01-15 00:00:00,,,,-0.4113179784755022,0.5447539827190856
2020-01-16 00:00:00,,,,-0.4035454839533614,0.7875669594600925
2020-01-17 00:00:00,,,,-0.40201956005681877,0.4486801545760386
2020-01-20 00:00:00,,,,-0.4121927974274943,0.17269821010216477
2020-01-21 00:00:00,,,,-0.4088756856638218,-0.1308251375903102
2020-01-22 00:00:00,,,,-0.42841314177165085,-1.6931429426402496
2020-01-23 00:00:00,,,,-0.42763415253588255,-3.054994653102057
2020-01-24 00:00:00,,,,-0.4099091352201338,-4.2245827551546515
2020-01-27 00:00:00,,,,-0.399249757380932,-5.3034164737473946
2020-01-28 00:00:00,,,,-0.3846638623115587,-6.22304584836084
2020-01-29 00:00:00,,,,-0.3868958942636116,-7.237294339864734
2020-01-30 00:00:00,,,,-0.39313000482957505,-8.381058454998067
2020-01-31 00:00:00,,,,-0.33827197942199927,-9.3786538595578
2020-02-03 00:00:00,,,,-0.3302638322972398,-9.98612561098947
2020-02-04 00:00:00,,,,-0.33273892058890137,-10.168604814038838
2020-02-05 00:00:00,,,,-0.33439274188474316,-10.260029345240682
2020-02-06 00:00:00,,,,-0.32999363586098696,-10.445922188084495
2020-02-07 00:00:00,,,,-0.33424724996125393,-11.37778568163873
2020-02-10 00:00:00,,,,-0.3290075649505609,-11.878132727721393
2020-02-11 00:00:00,,,,-0.32404497046734443,-11.990804487363244
2020-02-12 00:00:00,,,,-0.3063239599889071,-12.032401269303072
2020-02-13 00:00:00,,,,-0.30373933116939444,-12.076515921788815
2020-02-14 00:00:00,,,,-0.31012535738239894,-11.514032521426358
2020-02-17 00:00:00,,,,-0.324767180497575,-10.491870628745694
2020-02-18 00:00:00,,,,-0.31888333676174035,-9.442161562952549
2020-02-19 00:00:00,,,,-0.3229509102321879,-9.212443280538663
2020-02-20 00:00:00,,,,-0.32648852013173735,-9.1472964476229
2020-02-21 00:00:00,,,,-0.31110456416722354,-10.151923936446531
2020-02-24 00:00:00,,,,-0.30538353383265754,-11.213815921094168
2020-02-25 00:00:00,,,,-0.2961237233937281,-12.042883233797518
2020-02-26 00:00:00,,,,-0.2680439181923644,-12.889121627522691
2020-02-27 00:00:00,,,,-0.2596388974914334,-13.768117634539628
2020-02-28 00:00:00,,,,-0.18368053626825606,-14.240344981714529
2020-03-02 00:00:00,,,,-0.11945531068446717,-14.395614806818198
2020-03-03 00:00:00,,,,-0.07110149926435062,-14.547600346387158
2020-03-04 00:00:00,,,,-0.011530095491373465,-14.67306140178354
2020-03-05 00:00:00,,,,0.05112014390688947,-14.818494265486098
2020-03-06 00:00:00,,,,0.2612560554626011,-15.04227041300051
2020-03-09 00:00:00,,,,0.28458695422494196,-15.068115815570179
2020-03-10 00:00:00,,,,0.16437197080860283,-14.868757862563125
2020-03-11 00:00:00,,,,0.5876998694359864,-14.794496520374897
2020-03-12 00:00:00,,,,1.921460774824235,-14.640519369414509
2020-03-13 00:00:00,,,,1.7616350421141784,-14.393710788599474
2020-03-16 00:00:00,,,,2.7956256529757275,-14.359164613104927
2020-03-17 00:00:00,,,,2.5964711157908655,-14.293241881657677
2020-03-18 00:00:00,,,,2.212315979701148,-14.570043496958316
2020-03-19 00:00:00,,,,1.7269026202835638,-15.673064831090793
2020-03-20 00:00:00,,,,1.5533878464307995,-16.012432413264882
2020-03-23 00:00:00,,,,1.383218902212085,-16.499800705818984
2020-03-24 00:00:00,,,,0.012314562455757154,-16.942085932704913
2020-03-25 00:00:00,,,,0.07695097737255176,-17.38819446696472
2020-03-26 00:00:00,,,,-1.2671603735742945,-17.75630917779413
2020-03-27 00:00:00,,,,-1.0462525605384092,-17.927366478001407
2020-03-30 00:00:00,,,,-0.8309421182765642,-18.084437876202724
2020-03-31 00:00:00,,,,-0.2616422768792347,-18.26806447472402
2020-04-01 00:00:00,,,,-0.18523011499612652,-18.493491234967536
2020-04-02 00:00:00,,,,-0.13813696215049595,-18.727038644635844
2020-04-03 00:00:00,,,,-0.07239701067861169,-18.92287509943392
2020-04-06 00:00:00,,,,-0.49553165089605267,-19.069439294710595
2020-04-07 00:00:00,,,,-0.4003556319774244,-19.14812091480857
2020-04-08 00:00:00,,,,-0.9575348882828002,-19.281667079881444
2020-04-09 00:00:00,,,,-0.8579464138568582,-19.43431466682297
2020-04-10 00:00:00,,,,-0.6730427903438356,-19.615723113595898
2020-04-13 00:00:00,,,,-0.7088916980619135,-19.79954013298805
2020-04-14 00:00:00,,,,-0.9003459172032341,-19.911816351582612
2020-04-15 00:00:00,,,,-0.7293349838941382,-20.0
2020-04-16 00:00:00,,,,-0.7227228349910255,-20.0
2020-04-17 00:00:00,,,,-0.6039105508353335,-20.0
2020-04-20 00:00:00,,,,-0.4989936204407626,-20.0
2020-04-21 00:00:00,,,,0.05669570682263997,-20.0
2020-04-22 00:00:00,,,,0.07418131478489147,-20.0
2020-04-23 00:00:00,,,,0.009121065130198058,-20.0
2020-04-24 00:00:00,,,,0.028135265211999015,-20.0
2020-04-27 00:00:00,,,,0.07362374022181954,-20.0
2020-04-28 00:00:00,,,,0.07900312518839367,-20.0
2020-04-29 00:00:00,,,,-0.40741805085742255,-20.0
2020-04-30 00:00:00,,,,0.344397119295875,-20.0
2020-05-01 00:00:00,,,,0.3765664150851755,-20.0
2020-05-04 00:00:00,,,,0.2589719805216847,-20.0
2020-05-05 00:00:00,,,,0.26173340426414476,-20.0
2020-05-06 00:00:00,,,,0.603390268783307,-20.0
2020-05-07 00:00:00,,,,0.33278449142099314,-20.0
2020-05-08 00:00:00,,,,0.353745109253861,-20.0
2020-05-11 00:00:00,,,,0.37519547981656803,-20.0
2020-05-12 00:00:00,,,,0.44190083162419985,-20.0
2020-05-13 00:00:00,,,,0.3627280180657829,-20.0
2020-05-14 00:00:00,,,,-0.02939852777483551,-20.0
2020-05-15 00:00:00,,,,0.04533653589321055,-20.0
2020-05-18 00:00:00,,,,-0.47179165161228126,-20.0
2020-05-19 00:00:00,,,,0.13761068572306825,-20.0
2020-05-20 00:00:00,,,,0.19910138320061002,-20.0
2020-05-21 00:00:00,,,,0.36954002234567346,-20.0
2020-05-22 00:00:00,,,,0.3876127204758788,-20.0
2020-05-25 00:00:00,,,,0.4016393944649375,-20.0
2020-05-26 00:00:00,,,,0.5846610124048772,-20.0
2020-05-27 00:00:00,,,,0.6204547883041367,-20.0
2020-05-28 00:00:00,,,,0.6429091440776578,-20.0
2020-05-29 00:00:00,,,,0.6667574715408051,-20.0
2020-06-01 00:00:00,,,,0.6781638979746897,-20.0
2020-06-02 00:00:00,,,,0.7204268376374579,-20.0
2020-06-03 00:00:00,,,,0.7542390931381397,-20.0
2020-06-04 00:00:00,,,,0.7817985591996461,-20.0
2020-06-05 00:00:00,,,,0.795591102121469,-20.0
2020-06-08 00:00:00,,,,0.806477295789453,-20.0
2020-06-09 00:00:00,,,,0.8287940104208147,-20.0
2020-06-10 00:00:00,,,,1.1267445350125196,-20.0
2020-06-11 00:00:00,,,,1.0778265555269888,-20.0
2020-06-12 00:00:00,,,,1.0940653565296952,-20.0
2020-06-15 00:00:00,,,,-0.0252295945932627,-20.0
2020-06-16 00:00:00,,,,0.3017541262053785,-20.0
2020-06-17 00:00:00,,,,0.3313144040557099,-20.0
2020-06-18 00:00:00,,,,0.4000246533320635,-20.0
2020-06-19 00:00:00,,,,0.5094542330394634,-20.0
2020-06-22 00:00:00,,,,0.5431516260372582,-20.0
2020-06-23 00:00:00,,,,0.5587443479323552,-20.0
2020-06-24 00:00:00,,,,0.008770224934106926,-20.0
2020-06-25 00:00:00,,,,0.12004074711748235,-20.0
2020-06-26 00:00:00,,,,0.17733490077203107,-20.0
2020-06-29 00:00:00,,,,-0.0942448399155082,-20.0
2020-06-30 00:00:00,,,,0.02528819751201657,-20.0
2020-07-01 00:00:00,,,,0.12797192199638988,-20.0
2020-07-02 00:00:00,,,,0.2308918976865932,-20.0
2020-07-03 00:00:00,,,,0.32184585328163084,-20.0
2020-07-06 00:00:00,,,,0.3651516411069926,-20.0
2020-07-07 00:00:00,,,,0.45485687527252056,-20.0
2020-07-08 00:00:00,,,,0.5179320639511072,-20.0
2020-07-09 00:00:00,,,,0.6125620489668796,-20.0
2020-07-10 00:00:00,,,,0.6571841000398341,-20.0
2020-07-13 00:00:00,,,,0.6839971987665852,-20.0
2020-07-14 00:00:00,,,,0.7316913453184409,-20.0
2020-07-15 00:00:00,,,,0.7450698820344722,-20.0
2020-07-16 00:00:00,,,,0.7981799197484136,-20.0
2020-07-17 00:00:00,,,,0.8340767925086419,-20.0
2020-07-20 00:00:00,,,,0.8635639313515119,-20.0
2020-07-21 00:00:00,,,,0.9011885629612972,-20.0
2020-07-22 00:00:00,,,,0.9327259804824191,-20.0
2020-07-23 00:00:00,,,,0.9603486515221943,-20.0
2020-07-24 00:00:00,,,,0.968029804220172,-20.0
2020-07-27 00:00:00,,,,1.000362553729369,-20.0
2020-07-28 00:00:00,,,,0.9952463837332186,-20.0
2020-07-29 00:00:00,,,,1.078880852081504,-20.0
2020-07-30 00:00:00,,,,1.090603246182828,-20.0
2020-07-31 00:00:00,,,,1.1187021916564184,-20.0
2020-08-03 00:00:00,,,,1.1508846738443712,-20.0
2020-08-04 00:00:00,,,,1.1780113697143924,-20.0
2020-08-05 00:00:00,,,,1.2023963318512625,-20.0
2020-08-06 00:00:00,,,,1.2343874812672755,-20.0
2020-08-07 00:00:00,,,,1.2757130803324306,-20.0
2020-08-10 00:00:00,,,,1.283429330917251,-20.0
2020-08-11 00:00:00,,,,1.3213556782153226,-20.0
2020-08-12 00:00:00,,,,1.3208204968821378,-20.0
2020-08-13 00:00:00,,,,1.3442168983996978,-20.0
2020-08-14 00:00:00,,,,1.3797865537945386,-20.0
2020-08-17 00:00:00,,,,1.4119474163705463,-20.0
2020-08-18 00:00:00,,,,1.4558656451931673,-20.0
2020-08-19 00:00:00,,,,1.4798446295215215,-20.0
2020-08-20 00:00:00,,,,1.155411262113654,-20.0
2020-08-21 00:00:00,,,,1.2438939472430517,-20.0
2020-08-24 00:00:00,,,,1.3021361921260535,-20.0
2020-08-25 00:00:00,,,,1.3415226334020771,-20.0
2020-08-26 00:00:00,,,,1.3871577708899288,-20.0
2020-08-27 00:00:00,,,,1.4308949549149812,-20.0
2020-08-28 00:00:00,,,,1.4755755300636335,-20.0
2020-08-31 00:00:00,,,,1.503173999774061,-20.0
2020-09-01 00:00:00,,,,1.546357306843964,-20.0
2020-09-02 00:00:00,,,,1.5819749440185606,-20.0
2020-09-03 00:00:00,,,,0.04711958380045529,-20.0
2020-09-04 00:00:00,,,,0.253357752659997,-20.0
2020-09-07 00:00:00,,,,0.42895197607251784,-20.0
2020-09-08 00:00:00,,,,0.5799054358218834,-20.0
2020-09-09 00:00:00,,,,0.711571273609638,-20.0
2020-09-10 00:00:00,,,,0.782201242731237,-20.0
2020-09-11 00:00:00,,,,1.1643826379771935,-20.0
2020-09-14 00:00:00,,,,1.2000894354391864,-20.0
2020-09-15 00:00:00,,,,1.009796881581628,-20.0
2020-09-16 00:00:00,,,,1.2694256977080849,-20.0
2020-09-17 00:00:00,,,,0.9895132394688887,-20.0
2020-09-18 00:00:00,,,,1.020480079017692,-20.0
2020-09-21 00:00:00,,,,1.4283196800894347,-20.0
2020-09-22 00:00:00,,,,0.9126851640525663,-20.0
2020-09-23 00:00:00,,,,1.9152222842036895,-20.0
2020-09-24 00:00:00,,,,1.492268235440605,-20.0
2020-09-25 00:00:00,,,,1.52986670258221,-20.0
2020-09-28 00:00:00,,,,1.0462797254565437,-20.0
2020-09-29 00:00:00,,,,1.2812249297779952,-20.0
2020-09-30 00:00:00,,,,1.2861286359124657,-20.0
2020-10-01 00:00:00,,,,1.4506380058461144,-20.0
2020-10-02 00:00:00,,,,1.6190472702123566,-20.0
2020-10-05 00:00:00,,,,1.1865773119044334,-20.0
2020-10-06 00:00:00,,,,1.975396046459466,-20.0
2020-10-07 00:00:00,,,,1.456510513992593,-20.0
2020-10-08 00:00:00,,,,1.268705001653757,-20.0
2020-10-09 00:00:00,,,,1.2157960748057541,-20.0
2020-10-12 00:00:00,,,,0.6114647448817961,-20.0
2020-10-13 00:00:00,,,,0.9222681221677518,-20.0
2020-10-14 00:00:00,,,,1.477822934233271,-20.0
2020-10-15 00:00:00,,,,1.3133449693742425,-20.0
2020-10-16 00:00:00,,,,1.5181466524763296,-20.0
2020-10-19 00:00:00,,,,2.1669310184624893,-20.0
2020-10-20 00:00:00,,,,2.205952757678564,-20.0
2020-10-21 00:00:00,,,,2.3785623490559913,-20.0
2020-10-22 00:00:00,,,,1.8349677701717284,-20.0
2020-10-23 00:00:00,,,,1.6189571521351278,-20.0
2020-10-26 00:00:00,,,,2.0235922780602342,-20.0
2020-10-27 00:00:00,,,,2.469846395023795,-20.0
2020-10-28 00:00:00,,,,3.5957340377358062,-20.0
2020-10-29 00:00:00,,,,3.7172527448090595,-20.0
2020-10-30 00:00:00,,,,3.121781109410008,-20.0
2020-11-02 00:00:00,,,,2.4876373463145747,-20.0
2020-11-03 00:00:00,,,,1.8663471491548778,-20.0
2020-11-04 00:00:00,,,,0.9857247177453398,-20.0
2020-11-05 00:00:00,,,,0.4562065315011291,-20.0
2020-11-06 00:00:00,,,,0.9040585613437013,-20.0
2020-11-09 00:00:00,,,,1.0514678606267078,-20.0
2020-11-10 00:00:00,,,,1.0321838494777893,-20.0
2020-11-11 00:00:00,,,,0.8563338486505228,-20.0
2020-11-12 00:00:00,,,,1.024036302454451,-20.0
2020-11-13 00:00:00,,,,1.3919403806114754,-20.0
2020-11-16 00:00:00,,,,1.219101974943235,-20.0
2020-11-17 00:00:00,,,,1.3144792623770711,-20.0
2020-11-18 00:00:00,,,,1.6823497168478723,-20.0
2020-11-19 00:00:00,,,,1.7998102389897517,-20.0
2020-11-20 00:00:00,,,,1.8705624575103963,-20.0
2020-11-23 00:00:00,,,,1.8364624134628316,-20.0
2020-11-24 00:00:00,,,,1.8063688261864457,-20.0
2020-11-25 00:00:00,,,,1.7820253570702307,-20.0
2020-11-26 00:00:00,,,,1.7639957146389778,-20.0
2020-11-27 00:00:00,,,,1.8320656696082807,-20.0
2020-11-30 00:00:00,,,,1.448140135225782,-20.0
2020-12-01 00:00:00,,,,1.3929464764056345,-20.0
2020-12-02 00:00:00,,,,1.252609672125907,-20.0
2020-12-03 00:00:00,,,,1.2659525581001063,-20.0
2020-12-04 00:00:00,,,,1.4281468119281608,-20.0
2020-12-07 00:00:00,,,,1.4236092063482302,-20.0
2020-12-08 00:00:00,,,,1.1326300589928304,-20.0
2020-12-09 00:00:00,,,,1.2002384190150284,-19.997291806820247
2020-12-10 00:00:00,,,,1.284209008621639,-19.421406705196475
2020-12-11 00:00:00,,,,1.359401196574692,-18.913375775122596
2020-12-14 00:00:00,,,,1.4690070022861474,-18.30368513831406
2020-12-15 00:00:00,,,,1.5489466727688086,-17.79798092066585
2020-12-16 00:00:00,,,,1.6184859058074326,-17.475331468078565
2020-12-17 00:00:00,,,,1.6853224918063856,-17.096671011187553
2020-12-18 00:00:00,,,,1.759563519760904,-16.644876328398198
2020-12-21 00:00:00,,,,1.8042702011565217,-16.26435080008692
2020-12-22 00:00:00,,,,1.8475992765497773,-15.93630175781243
2020-12-23 00:00:00,,,,1.9816930588571735,-15.649116164760564
2020-12-24 00:00:00,,,,2.0028311802426555,-15.454180880199656
2020-12-25 00:00:00,,,,2.0028311802426555,-15.454180880199656
2020-12-28 00:00:00,,,,2.016732191140628,-15.529568834471185
2020-12-29 00:00:00,,,,2.09709936164826,-15.459140498785326
2020-12-30 00:00:00,,,,2.1173739176024977,-15.527327600739905
2020-12-31 00:00:00,,,,2.124021191836677,-15.697753994714091
2021-01-01 00:00:00,,,,2.124021191836677,-15.697753994714091
2021-01-04 00:00:00,,,,2.1377438092538408,-15.942871518397999
2021-01-05 00:00:00,,,,2.1116833687473897,-15.767610804779094
2021-01-06 00:00:00,,,,2.104555511825166,-15.491103115269475
2021-01-07 00:00:00,,,,2.103363310173593,-15.30879240925638
2021-01-08 00:00:00,,,,2.113440094604673,-14.993703393146507
2021-01-11 00:00:00,,,,2.056623822656619,-14.467453222653017
2021-01-12 00:00:00,,,,2.036379470254893,-14.173092765437142
2021-01-13 00:00:00,,,,2.055355561235131,-13.956989966357378
2021-01-14 00:00:00,,,,2.0659550135775144,-13.827071894020937
2021-01-15 00:00:00,,,,2.07985251231133,-13.627995536779848
2021-01-18 00:00:00,,,,2.07985251231133,-13.627995536779848
2021-01-19 00:00:00,,,,2.151374381771553,-13.95213195458579
2021-01-20 00:00:00,,,,2.1433424014924376,-14.145253164504316
2021-01-21 00:00:00,,,,2.0850586838363125,-14.561004254528953
2021-01-22 00:00:00,,,,2.063941616168072,-15.158108110523285
2021-01-25 00:00:00,,,,2.0614247632600136,-15.301232867207181
2021-01-26 00:00:00,,,,2.0065037929811544,-15.310228924275656
2021-01-27 00:00:00,,,,1.9746761740328729,-15.09555019246072
2021-01-28 00:00:00,,,,1.9805737715263614,-14.840751113218797
2021-01-29 00:00:00,,,,1.968046525517195,-14.940747342413493
2021-02-01 00:00:00,,,,1.998452340059879,-14.080155059543431
2021-02-02 00:00:00,,,,1.9866236391667973,-13.362207242589259
2021-02-03 00:00:00,,,,1.98818656793853,-12.87188197116669
2021-02-04 00:00:00,,,,1.9668109980611685,-11.928622930187336
2021-02-05 00:00:00,,,,1.9622429625680324,-11.386980367642337
2021-02-08 00:00:00,,,,1.959901575838285,-11.008571701292425
2021-02-09 00:00:00,,,,1.9852806276143797,-10.91064514785368
