,sp500,us5,us10
1987-12-09,-0.0010625,,0.0025
1987-12-10,0.0011262499999999903,,-0.0109375
1987-12-11,-0.00023374999999998066,,-0.00125
1987-12-14,-0.0018381250000000194,,0.0025
1987-12-15,-0.00014875000000000966,,0.01
1987-12-16,-0.000669374999999971,,0.0065625
1987-12-17,0.0009243749999999807,,-0.001875
1987-12-18,-0.0008818749999999952,,0.00875
1987-12-21,-0.0008287499999999952,,0.0006250000000000045
1987-12-22,0.00010625,,-0.0037500000000000046
1987-12-23,-0.0006056250000000048,,0.0078125
1987-12-24,0.00029749999999999514,,-0.0012499999999999957
1987-12-25,,,
1987-12-28,0.0014875,,-0.0050000000000000044
1987-12-29,-0.0,,0.0050000000000000044
1987-12-30,-0.0008287499999999952,,0.004062499999999996
1987-12-31,0.0007331249999999855,,-0.004999999999999996
1988-01-01,,,
1988-01-04,-0.002263124999999971,,0.0028124999999999956
1988-01-05,-0.0005100000000000193,,0.003747680847512284
1988-01-06,0.00025500000000000967,,-0.005078125
1988-01-07,-0.000903125,,-0.0015624999999999942
1988-01-08,0.004696249999999981,,-0.015625000000000003
1988-01-11,-0.0014768749999999856,,0.009375
1988-01-12,0.00028687500000000485,,-0.00078125
1988-01-13,2.1249999999980672e-05,,0.005078125000000005
1988-01-14,-0.0002549999999999855,,0.0015625
1988-01-15,-0.0008606250000000145,,0.021481608911305215
1988-01-18,-0.0001912499999999831,,-0.0009375
1988-01-19,0.0006693749999999831,,-0.000625
1988-01-20,0.001243125000000017,,0.0028125
1988-01-21,-0.0002549999999999976,,0.0053125
1988-01-22,-0.00074375,,0.003125
1988-01-25,-0.0009668750000000025,,0.0025
1988-01-26,0.00047812500000001207,,-0.005625
1988-01-27,0.00011687499999999033,,0.010625
1988-01-28,-0.0009456250000000097,,0.0025
1988-01-29,-0.000584375,,0.0046875
1988-02-01,0.00014875000000000966,,0.0
1988-02-02,0.00010625,,0.00625
1988-02-03,0.000584375,,-0.0059375
1988-02-04,-5.3125e-05,,0.0
1988-02-05,0.0005631249999999952,,0.0071875
1988-02-08,0.000159375,,-0.00375
1988-02-09,-0.0010518749999999855,,0.001875
1988-02-10,-0.0006481250000000145,,0.0034375
1988-02-11,0.0001487499999999855,,-0.0034375
1988-02-12,-0.0003293749999999903,,-0.00875
1988-02-15,,,
1988-02-16,-0.0007012499999999903,,-0.0021875
1988-02-17,0.000478125,,-0.0003125
1988-02-18,2.1249999999980672e-05,,0.002185212257968286
1988-02-19,-0.0006799999999999855,,0.00234375
1988-02-22,-0.0008287499999999952,,0.00234375
1988-02-23,0.00028687499999998067,,0.00625
1988-02-24,6.375000000001449e-05,,-0.0015625
1988-02-25,0.0004993750000000048,,-0.003515625
1988-02-26,-0.00010625,,0.00390625
1988-02-29,-0.0008393750000000097,,0.001953125
1988-03-01,-7.437499999998068e-05,,0.00078125
1988-03-02,-0.00014875000000000966,,0.003125
1988-03-03,-2.1250000000004833e-05,,0.001560552128663341
1988-03-04,0.00026546191488478516,,-0.0178125
1988-03-07,-0.00024782046086559633,,-0.0009375
1988-03-08,-0.0002001571962574083,,-0.0028125
1988-03-09,-0.00014468317315139727,,0.001875
1988-03-10,0.001940625,,-0.00328125
1988-03-11,-0.0007475000000000393,,0.00609375
1988-03-14,-0.0002587499999999771,,-0.00046875
1988-03-15,8.593714178937397e-05,,0.0
1988-03-16,-0.0009531250000000036,,-0.00703125
1988-03-17,-0.0005470302517518926,,0.0065625
1988-03-18,-1.5199206684012614e-07,,-0.01265625
1988-03-21,0.0005736006392196546,,-0.00375
1988-03-22,-1.764624292339287e-05,,0.0
1988-03-23,9.048185095957466e-05,,-0.00140625
1988-03-24,0.0023625000000000256,,-0.001875
1988-03-25,0.0023812500000000084,,0.00375
1988-03-28,-0.0008062500000000342,,-0.00984375
1988-03-29,-1.8749999999982946e-05,,0.001875
1988-03-30,0.0006375000000000171,,-0.00140625
1988-03-31,-0.00030014633338762143,,0.0018731695115878169
1988-04-01,,,
1988-04-04,0.0008134637888171291,,-0.011484375
1988-04-05,-0.0010518749999999812,,0.0
1988-04-06,-0.0032587500000000377,,0.0065625
1988-04-07,-8.249999999997186e-05,,0.0021875
1988-04-08,-0.0009487500000000281,,0.0109375
1988-04-11,-0.0005362499999999813,,-0.00765625
1988-04-12,-0.000556874999999986,,0.003828125
1988-04-13,0.0001856249999999953,,0.00109375
1988-04-14,0.005651249999999971,,-0.014765625
1988-04-15,-0.00016499999999996717,,-0.006015625
1988-04-18,-0.0001856249999999953,,-0.006015625
1988-04-19,0.0008043749999999953,,-0.0021875
1988-04-20,-0.00024750000000003285,,0.0
1988-04-21,0.0007012500000000188,,0.00109375
1988-04-22,-0.0023306249999999907,,0.003828125
1988-04-25,-0.000825,,0.00109375
1988-04-26,-0.0003918749999999953,,-0.0021875
1988-04-27,0.0003300000000000047,,0.001640625
1988-04-28,0.0002474999999999625,,-0.008203125
1988-04-29,0.0009900000000000375,,-1.6620892431301413e-06
1988-05-02,-0.00028875000000001876,,-0.0075
1988-05-03,-0.0004125,,0.005625
1988-05-04,0.0011756250000000093,,0.000625
1988-05-05,0.00020625,,-0.00125
1988-05-06,0.0004949999999999719,,-0.01
1988-05-09,0.000432981186787428,,-0.0025
1988-05-10,-0.0006376426670155994,,-0.0049999999999999906
1988-05-11,0.00227499999999997,,-0.00125
1988-05-12,-0.000175142389022583,,-1.5099896668558962e-06
1988-05-13,-0.0016875,,0.00632812499999999
1988-05-16,-0.0009,,-0.00140624999999999
1988-05-17,0.0020024999999999947,,-0.01617187500000001
1988-05-18,0.0018,,-0.010546875
1988-05-19,-0.0008100000000000307,,0.002109375
1988-05-20,8.98573318077102e-05,,-0.00421875
1988-05-23,0.0009711105406401864,,-0.002109375
1988-05-24,-0.0017337499999999892,,0.0028125
1988-05-25,0.00011875,,0.004921875
1988-05-26,-0.0007600000000000108,,-0.00140625
1988-05-27,0.0009973625302138849,,-0.0028125
1988-05-30,,,
1988-05-31,-0.004606875000000022,,0.004921875
1988-06-01,-0.0019012499999999889,,0.025310659335521304
1988-06-02,0.00024375,,-0.004374999999999991
1988-06-03,0.000121875,,0.011249999999999991
1988-06-06,-0.000853125,,0.00125
1988-06-07,0.0008775000000000056,,-0.0075
1988-06-08,-0.0031200000000000164,,0.013125
1988-06-09,0.0004875,,-0.005625
1988-06-10,0.00017062500000001107,,0.004375
1988-06-13,-0.00029250000000001107,,0.003125
1988-06-14,-0.0014868749999999778,,0.02937056217413308
1988-06-15,-0.000121875,,-0.00421875
1988-06-16,0.0023643749999999555,,-0.0159375
1988-06-17,-0.00031703264382922216,,-0.01359375
1988-06-20,0.0006248456277070974,,0.001875
1988-06-21,-0.0019987500000000174,,-0.00140625
1988-06-22,-0.0013070315814735446,,0.014997554643343479
1988-06-23,0.00041984654302457564,,0.0015625
1988-06-24,0.0010479738372959249,,0.001171875
1988-06-27,0.0027224999999999936,,-0.00625
1988-06-28,-0.002530000000000044,,0.005078125
1988-06-29,0.0009625,,-0.00078125
1988-06-30,-0.001264999999999975,,0.00625
1988-07-01,0.0013748462581310852,,0.0015625
1988-07-04,,,
1988-07-05,-0.003234375,,-0.003125
1988-07-06,0.0037406250000000195,,-0.00546875
1988-07-07,-0.0006749999999999936,,-0.001953125
1988-07-08,0.0009281249999999872,,-0.008203125
1988-07-11,-0.0005062499999999872,,0.00234375
1988-07-12,0.001743749999999949,,-0.0046875
1988-07-13,-0.0011531249999999745,,-0.0035156249999999944
1988-07-14,-2.827906495720724e-05,,0.000390625
1988-07-15,-0.0007764020447015705,,0.004687499999999995
1988-07-18,0.00029360134329955165,,-0.005078124999999994
1988-07-19,0.001109708457727105,,0.002734374999999994
1988-07-20,-0.0006876437271125004,,-1.9175102613235006e-06
1988-07-21,0.002804999999999985,,-0.004218749999999993
1988-07-22,0.002294856127528681,,0.004687499999999993
1988-07-25,-0.0008451425560812829,,0.00328125
1988-07-26,-0.0008613911722636367,,-0.00046875
1988-07-27,0.0021598603535534686,,-0.007031249999999993
1988-07-28,-0.0026812500000000625,,-0.00140625
1988-07-29,-0.004399999999999946,,0.005624999999999993
1988-08-01,0.0004124999999999766,,0.00515625
1988-08-02,-0.00027499999999998435,,0.0065625
1988-08-03,-0.0006875,,-0.00234375
1988-08-04,0.0008249999999999532,,0.0046875
1988-08-05,0.0004468750000000625,,-0.01171875
1988-08-08,0.0016499999999999844,,0.00140625
1988-08-09,0.001649860142389486,,-0.006562499999999993
1988-08-10,0.003745000000000016,,-0.012656250000000006
1988-08-11,-0.0008049999999999841,,-0.00328125
1988-08-12,0.0004547229379736477,,0.0
1988-08-15,0.0025011128183082625,,-0.001875
1988-08-16,-0.0015856249999999415,,0.00328125
1988-08-17,-2.7064756326153636e-07,,-0.00234375
1988-08-18,-0.00015263275991993214,,0.001875
1988-08-19,-0.00038776114707355654,,0.00140625
1988-08-22,0.004279999999999927,,-0.0028125
1988-08-23,-0.0005599999999999454,,0.00421875
1988-08-24,-0.0035599999999999907,,0.0
1988-08-25,0.001640000000000009,,-0.00609375
1988-08-26,-8.00000000000182e-05,,0.00234375
1988-08-29,-0.002559999999999991,,0.0084375
1988-08-30,0.00024000000000000909,,0.001875
1988-08-31,0.0008798667684754319,,0.0018750000000000064
1988-09-01,0.0022748682696679596,,0.00046875
1988-09-02,-0.005610000000000057,,0.021091684560726357
1988-09-05,,,
1988-09-06,-0.0006599999999999625,,0.001953125
1988-09-07,0.0002474999999999625,,0.000390625
1988-09-08,-0.0,,0.0
1988-09-09,-0.0005362499999999343,,0.0078125
1988-09-12,0.0004947273136437425,,-0.00390625
1988-09-13,-0.001530136661125671,,0.001171875
1988-09-14,-0.0013370103144451542,,0.0046875
1988-09-15,0.001399733679716386,,-0.003515625
1988-09-16,-0.0013501318856493287,,-0.00078125
1988-09-19,-0.00018288803398970745,,-0.003125
1988-09-20,-0.0007602545587730888,,0.00078125
1988-09-21,-0.0006340002770769327,,0.00234375
1988-09-22,0.0011997536676081543,,-0.001171875
1988-09-23,-0.0001541125941749608,,-0.000390625
1988-09-26,0.00031851288469944566,,-0.003515625
1988-09-27,0.0015765241233067343,,-0.00234375
1988-09-28,-0.0011814813260660857,,-0.001171875
1988-09-29,-0.004772499999999974,,0.005859375
1988-09-30,0.0017824999999999478,,0.009765625
1988-10-03,0.0012074999999999478,,0.00234375
1988-10-04,-5.761732189718853e-05,,-0.00234375
1988-10-05,-0.0009303469591084486,,-0.000390625
1988-10-06,-0.0010202281321665277,,0.00078125
1988-10-07,-0.0074112500000000844,,0.0140625
1988-10-10,0.0006737499999999443,,-0.00234375
1988-10-11,0.0008575000000000557,,-0.001953125
1988-10-12,0.004165000000000111,,-0.007421875
1988-10-13,-0.0009800000000000138,,0.00078125
1988-10-14,0.00012249999999995823,,0.003125
1988-10-17,-0.0016537499999999582,,0.00078125
1988-10-18,-0.0036137499999999863,,0.00078125
1988-10-19,0.002939999999999972,,-0.003515625
1988-10-20,-0.007288750000000056,,0.001171875
1988-10-21,-0.00030625,,-0.0015625
1988-10-24,0.0016537500000000278,,0.0
1988-10-25,-0.0004900000000001114,,0.00078125
1988-10-26,0.0020212500000001115,,0.003515625
1988-10-27,0.0038587500000000423,,0.005859375
1988-10-28,-0.0003675000000000139,,0.0015625
1988-10-31,0.0005512499999999164,,0.003125
1988-11-01,-0.0012862499999999443,,-0.0015625
1988-11-02,-0.0010412500000000278,,-0.0046875
1988-11-03,0.0017149999999999722,,0.003515624999999999
1988-11-04,0.004103750000000098,,-0.012890625
1988-11-07,0.001898750000000014,,-0.004296875
1988-11-08,-0.00042886845666520034,,0.001171875
1988-11-09,0.0012371515026595307,,-0.00234375
1988-11-10,-0.00012772818496136645,,0.00078125
1988-11-11,0.007214999999999941,,-0.005078125
1988-11-14,-0.000325,,0.003515625
1988-11-15,-0.0008449999999998965,,-0.000390625
1988-11-16,0.0057849999999999855,,-0.00546875
1988-11-17,0.0005199999999999705,,-0.00390625
1988-11-18,-0.0014949999999999705,,0.00078125
1988-11-21,-0.0014300000000000296,,0.000390625
1988-11-22,-0.0018850000000000592,,-0.002734375
1988-11-23,-0.0011699999999998966,,0.000390625
1988-11-24,,,
1988-11-25,0.0024696529573870053,,-0.007421875
1988-11-28,-0.0021399999999998785,,0.001171875
1988-11-29,-0.002942500000000061,,0.001953125
1988-11-30,-0.0025412499999999697,,0.00546875
1988-12-01,-0.00020108800764729646,,0.003125
1988-12-02,0.0009706820182125828,,-0.011329912344706327
1988-12-05,-0.00493000000000005,,0.003125
1988-12-06,-0.005075,,0.011247930290145751
1988-12-07,0.001377500000000066,,-0.002109375
1988-12-08,0.0012321433334264264,,-0.001640625
1988-12-09,0.00044566654196309533,,-0.00234375
1988-12-12,0.0017820400471935905,,-0.000703125
1988-12-13,-0.0004803428809550099,,-0.00328125
1988-12-14,0.0019645493093687926,,-0.001640625
1988-12-15,0.0011808072949842329,,0.00046875
1988-12-16,-0.0019985642672263266,,0.0009375
1988-12-19,-0.005809375,,0.00140625
1988-12-20,0.0014299999999999187,,0.003515625
1988-12-21,0.0015190424532964012,,0.000703125
1988-12-22,0.0007295644260015589,,-0.000234375
1988-12-23,-0.00121917951958486,,0.000703125
1988-12-26,,,
1988-12-27,0.0013469716395300144,,-0.00421875
1988-12-28,-0.0006961451026632718,,-0.00375
1988-12-29,-0.003587604476855445,,0.001171875
1988-12-30,0.0035060414947848517,,0.001875
1989-01-02,,,
1989-01-03,0.005740625,,-0.003515625
1989-01-04,-0.010959375,,0.00046875
1989-01-05,-0.0002087500000002848,,-0.002578125
1989-01-06,-0.0008349999999997152,,0.001171875
1989-01-09,-0.0006262500000001424,,0.000234375
1989-01-10,0.00104375,,0.000703125
1989-01-11,-0.0025049999999998576,,-0.000234375
1989-01-12,-0.0017743750000002848,,0.004453125
1989-01-13,-0.0021918749999999053,,0.00421875
1989-01-16,-0.0008352145131732135,,0.0
1989-01-17,0.0012671828029691516,,-0.00046875
1989-01-18,-0.005590000000000049,,0.00328125
1989-01-19,-0.001182712637736836,,-0.00046875
1989-01-20,0.0010871853678312085,,-0.00140625
1989-01-23,0.004203750000000201,,0.00140625
1989-01-24,-0.0076331250000001,,0.00328125
1989-01-25,-0.0028762499999998993,,-0.0028125
1989-01-26,-0.005310000000000201,,-0.000234375
1989-01-27,-0.0050887499999999,,0.001640625
1989-01-30,-0.0008849999999999497,,-0.001875
1989-01-31,-0.0045356250000001515,,-0.000234375
1989-02-01,-0.000553125,,0.00046875
1989-02-02,0.0015485357891501011,,0.000703125
1989-02-03,-0.0006716720739600059,,-0.0009375
1989-02-06,0.002172914964690724,,0.000234375
1989-02-07,-0.008671875,,0.002109375
1989-02-08,0.001734375,,-0.00046875
1989-02-09,0.004046875,,-0.006798540284595713
1989-02-10,0.011331249999999684,,-0.00265625
1989-02-13,-0.0016187499999998423,,-0.00046875
1989-02-14,0.003006250000000158,,-0.0009375
1989-02-15,-0.006359375,,0.0003125
1989-02-16,-0.00023125000000031549,,0.0003125
1989-02-17,-0.003584374999999895,,0.000625
1989-02-20,,,
1989-02-21,0.00046250000000010513,,-0.0003125
1989-02-22,0.01271875,,-0.00234375
1989-02-23,-0.0025437500000000525,,-0.0023437499999999977
1989-02-24,0.01283330941515452,,-0.0007812500000000023
1989-02-27,-0.002986875000000302,,0.0012500000000000022
1989-02-28,-0.001438124999999698,,0.0009375
1989-03-01,0.0032081249999998487,,-0.00140625
1989-03-02,-0.00586312499999995,,0.00171875
1989-03-03,-0.0024337500000000505,,-0.00015625
1989-03-06,-0.007079999999999849,,0.001248477519933749
1989-03-07,0.000553125,,7.8125e-05
1989-03-08,-0.000553125,,0.000390625
1989-03-09,0.0008849999999996982,,-0.00015625
1989-03-10,0.001659375,,-0.0015624999999999988
1989-03-13,-0.004203749999999698,,7.8125e-05
1989-03-14,0.0013274999999997987,,0.000390625
1989-03-15,-0.005309999999999698,,7.8125e-05
1989-03-16,-0.0054206250000001,,7.8125e-05
1989-03-17,0.01858382298362802,,-0.002734375000000001
1989-03-20,0.004436250000000048,,-0.000546875
1989-03-21,-0.00316875,,-0.000234375
1989-03-22,0.000950625000000096,,0.001171875
1989-03-23,0.003908124999999808,,0.000390625
1989-03-24,,,
1989-03-27,-0.0034856249999999523,,-7.8125e-05
1989-03-28,-0.002323750000000048,,0.0003125
1989-03-29,-0.0028518749999998077,,0.000859375
1989-03-30,0.0012674999999998078,,0.0003125000000000011
1989-03-31,-0.003802499999999904,,0.000546875
1989-04-03,-0.003485625000000192,,0.001249999999999999
1989-04-04,-0.0003168749999997118,,0.000859375
1989-04-05,0.00010562499999990393,,0.00015625
1989-04-06,0.0022181249999999038,,-0.00078125
1989-04-07,-0.0049643749999998075,,-0.001171875
1989-04-10,0.0013731249999997118,,0.0
1989-04-11,-0.003591493038742745,,-0.0001562499999999989
1989-04-12,-0.00010735240776637523,,0.0
1989-04-13,0.005796875000000199,,-0.000703125
1989-04-14,-0.010390625,,0.0024999999999999988
1989-04-17,-0.000875000000000199,,-0.00046875
1989-04-18,-0.008531249999999702,,0.00203125
1989-04-19,-0.00328125,,-0.0003125
1989-04-20,-0.0,,-0.00171875
1989-04-21,-0.0040468750000002985,,0.00078125
1989-04-24,0.0007656250000002984,,0.0
1989-04-25,0.005140624999999801,,0.00046875
1989-04-26,-0.0,,0.00015625
1989-04-27,-0.00546875,,0.0009375
1989-04-28,-0.0,,0.000390625
1989-05-01,-2.409692917072977e-07,,-0.001640625
1989-05-02,0.004756754128284841,,0.000859375
1989-05-03,-0.0012241068364474393,,0.000390625
1989-05-04,-0.00011370953127419994,,-0.00015625
1989-05-05,0.0040686335948929096,,0.00125
1989-05-08,-0.00046807223505161965,,-0.000859375
1989-05-09,0.003239660246034119,,-0.00171875
1989-05-10,-0.0013410714708404976,,-0.000390625
1989-05-11,-0.0034828333909003523,,0.0007794275168140874
1989-05-12,-0.017548883982625784,,0.0
1989-05-15,-0.0062813839484825,,-0.0
1989-05-16,0.0030000000000001137,,-0.0
1989-05-17,-0.0046249999999997725,,0.0
1989-05-18,-0.002750000000000341,,0.0
1989-05-19,-0.006749999999999829,,0.0
1989-05-22,-0.0016249999999999431,,0.0
1989-05-23,0.00875,,-0.0
1989-05-24,-0.0007499999999998863,,-0.0
1989-05-25,-0.0011250000000001138,,-0.0
1989-05-26,-0.004375,,0.0
1989-05-29,,,
1989-05-30,0.006875,,0.0
1989-05-31,-0.0040000000000000565,,0.0
1989-06-01,-0.002125000000000057,,-0.0
1989-06-02,-0.010625,0.0,0.0
1989-06-05,0.008874999999999886,0.0,0.0
1989-06-06,-0.0046249999999997725,0.0,0.0
1989-06-07,-0.0069999999999998865,-2.8980520106089362e-06,0.0
1989-06-08,-0.0,-0.0002734375,0.0
1989-06-09,-0.00012500000000017052,-0.0011328125,0.0
1989-06-12,0.002249999999999943,0.00046875,-0.0
1989-06-13,0.0066249999999999434,0.00125,-0.0
1989-06-14,0.00037499999999994314,-0.0005859375,0.0
1989-06-15,0.010500000000000113,0.0011328125,-0.0
1989-06-16,-0.004250000000000114,0.0003125,-0.0
1989-06-19,-0.0011249999999998295,0.0001171875,-0.0
1989-06-20,0.0016249999999999431,-0.0005078125,0.0
1989-06-21,0.002125000000000057,0.0005078125,-0.0
1989-06-22,-0.0063750000000001705,0.000234375,-0.0
1989-06-23,-0.011374999999999887,-0.00140625,0.0
1989-06-26,0.0016249999999999431,-0.0005859375,0.0
1989-06-27,-0.0042499999999998294,-0.000703125,0.0
1989-06-28,0.009124999999999944,0.0002734375,-0.0
1989-06-29,0.01599941237340715,-0.0009375,0.0
1989-06-30,0.004409999999999889,-0.0005078125,0.0
1989-07-03,-0.0018375,-0.000390625,0.0
1989-07-04,,,
1989-07-05,-0.005879999999999944,,-0.0
1989-07-06,-0.0,-0.0005882249241226892,0.0
1989-07-07,-0.010535146442505158,-0.00109375,0.0
1989-07-10,-0.004509375000000056,-0.000390625,0.0
1989-07-11,-0.002559374999999889,-0.00015625,-0.0
1989-07-12,-0.004631250000000222,-0.00046875,0.0
1989-07-13,0.0007312500000001662,-7.8125e-05,0.0
1989-07-14,-0.005606250000000166,0.000625,-0.0
1989-07-17,-0.00036562499999994455,0.000625,-0.0
1989-07-18,0.002559375000000166,0.00234375,-0.0
1989-07-19,-0.009018750000000112,-0.001640625,0.0
1989-07-20,0.0046312499999999444,-0.001796875,0.0
1989-07-21,-0.0039000000000000558,0.001875,-0.0
1989-07-24,0.003778125000000166,-0.00046875,0.0
1989-07-25,0.0004874999999998337,-0.0017209408828724585,0.0
1989-07-26,-0.010724999999999945,-0.0,0.0
1989-07-27,-0.00975,-0.00125,0.0
1989-07-28,0.0007312500000004434,-0.0007031250000000089,0.0
1989-07-31,-0.00975,-0.0005078125,0.0
1989-08-01,0.0093843749999995,-0.0004296875,0.0
1989-08-02,-0.006581249999999556,0.00078125,-0.0
1989-08-03,-0.00036562499999994455,0.0008593750000000088,-0.0
1989-08-04,0.002559374999999612,0.0004296875,-0.0
1989-08-07,-0.013529035385535071,0.0024192159735801446,-0.0
1989-08-08,0.001299374999999624,0.0,0.0
1989-08-09,0.0070875,-0.0,-0.0
1989-08-10,-0.0036618749999996238,0.0,-0.0
1989-08-11,0.008504999999999516,-0.0,-0.0
1989-08-14,0.0016537500000001074,-0.0,-0.0
1989-08-15,-0.004961250000000053,0.0,0.0
1989-08-16,0.0014175000000000537,0.0,0.0
1989-08-17,0.001063125000000376,-0.0,-0.0
1989-08-18,-0.0027168750000004832,0.0,0.0
1989-08-21,0.015592194726407072,-0.0,-0.0
1989-08-22,-0.004791874999999628,-0.0,-0.0
1989-08-23,-0.007597182952985317,0.0,0.0
1989-08-24,-0.015033750043454402,0.0,0.0
1989-08-25,0.0010625,-0.0,-0.0
1989-08-28,-0.0017000000000003865,-0.0,-0.0
1989-08-29,0.005950000000000386,0.0,0.0
1989-08-30,-0.0029749999999999516,0.0,0.0
1989-08-31,-0.0,-0.0,-0.0
1989-09-01,-0.0045687500000004344,0.0,0.0
1989-09-04,,,
1989-09-05,0.0010625,,-0.0
1989-09-06,0.007756250000000435,0.0,0.0
1989-09-07,0.0031875,0.0,-0.0
1989-09-08,-0.0004250000000003382,0.0,0.0
1989-09-11,-0.00053125,0.0,0.0
1989-09-12,-0.0007437500000000483,0.0,0.0
1989-09-13,0.009349999999999952,-0.0,-0.0
1989-09-14,0.0023375000000000483,0.0,0.0
1989-09-15,-0.0028687500000000483,0.0,0.0
1989-09-18,-0.004887499999999903,-0.0,-0.0
1989-09-19,0.001274718276635028,-0.0,0.0
1989-09-20,-0.0016130551159300802,-0.0,-0.0
1989-09-21,0.003739589383252169,-0.0,-0.0
1989-09-22,-0.0026854065399390544,-0.0,-0.0
1989-09-25,0.006028479762283032,-0.0,-0.0
1989-09-26,-0.002990268134831863,0.0,0.0
1989-09-27,0.0010455921306077537,-0.0,-0.0
1989-09-28,-0.006446249999999566,-0.0,0.0
1989-09-29,-0.00023901270870535754,-0.0,-0.0
1989-10-02,-0.005789999999999396,0.0,0.0
1989-10-03,-0.010615000000000494,0.0,0.0
1989-10-04,-0.0045837499999999455,0.0,0.0
1989-10-05,-0.0004824999999995612,0.0,0.0
1989-10-06,-0.002291875000000384,0.0,0.0
1989-10-09,-0.0033776324189527082,0.0,0.0
1989-10-10,0.0009694780331793723,-0.0,-0.0
1989-10-11,0.009033749999999943,-0.0,-0.0
1989-10-12,0.0023512499999998313,0.0,0.0
1989-10-13,0.0742226034180576,0.0,0.0
1989-10-16,-0.02015508057055359,-0.0,-0.0
1989-10-17,0.0005375,-0.0,-0.0
1989-10-18,-0.0006987500000000977,0.0,-0.0
1989-10-19,-0.005321888237729778,0.0,0.0
1989-10-20,-0.0008924999999999045,-0.0,-0.0
1989-10-23,0.002625,0.0,0.0
1989-10-24,0.0015225000000000477,0.0,0.0
1989-10-25,0.0021,-0.0,-0.0
1989-10-26,0.005197499999999929,-0.0,-0.0
1989-10-27,0.002467500000000024,-0.0,-0.0
1989-10-30,-0.0,0.0,0.0
1989-10-31,-0.006247500000000048,0.0,-0.0
1989-11-01,-0.00015749999999997613,0.0,0.0
1989-11-02,0.003990000000000072,0.0,0.0
1989-11-03,0.0001049999999999045,-0.0,-0.0
1989-11-06,0.0063,-0.0,-0.0
1989-11-07,-0.003044999999999976,0.0,0.0
1989-11-08,-0.003832499999999976,0.0,0.0
1989-11-09,0.0019424999999999046,-0.0,-0.0
1989-11-10,-0.003727499999999952,-0.0,0.0
1989-11-13,-0.000525,0.0,-0.0
1989-11-14,0.002467500000000024,0.0,0.0
1989-11-15,-0.0028352228367078437,0.0,0.0
1989-11-16,0.0007433153219095762,0.0,0.0
1989-11-17,-0.0011423016018481764,-0.0,-0.0
1989-11-20,0.0019464589358430134,0.0,0.0
1989-11-21,-0.0005124860612464696,0.0,0.0
1989-11-22,-0.0011753999897727886,0.0,0.0
1989-11-23,,,
1989-11-24,-0.003240198873649765,,0.0
1989-11-27,-0.0017585164346191028,0.0009375,-0.0
1989-11-28,0.00018524223772463887,0.00015625,-0.0
1989-11-29,0.001766938671338808,0.0003125,-0.0
1989-11-30,-0.003055371312027054,-0.0005078125,0.0
1989-12-01,-0.0053,-0.0003515625,0.0
1989-12-04,-0.0008614338566872365,3.90625e-05,0.0
1989-12-05,0.00247401406896383,-3.90625e-05,-0.0
1989-12-06,0.0012938450785062415,0.000546875,-0.0
1989-12-07,0.0006994814014833196,0.0003515625,-0.0
1989-12-08,-0.0005753389859316554,-0.0006640625,0.0
1989-12-11,-0.00029299834582708544,0.0001953125,-0.0
1989-12-12,-0.004650000000000034,-0.0,0.0
1989-12-13,-0.001575166039419893,-0.00015625,0.0
1989-12-14,0.004839834639215793,-0.0005078125,0.0
1989-12-15,0.0009145140571192588,3.90625e-05,-0.0
1989-12-18,0.01015625,-0.0004296875,0.0
1989-12-19,0.0007031249999998934,0.000390625,-0.0
1989-12-20,-0.0010156249999999645,-0.0001953125,0.0
1989-12-21,-0.002500322541287211,0.0001171875,-0.0
1989-12-22,-0.002540319391172665,0.000859375,-0.0
1989-12-25,,,
1989-12-26,0.0009670308283152375,,-0.0
1989-12-27,-0.004619999999999925,-0.00015625,0.0
1989-12-28,-0.0026403111775564884,-0.0004296875,0.0
1989-12-29,-0.0023453072676448525,3.90625e-05,-0.0
1990-01-01,,,
1990-01-02,-0.010625,,-0.0
1990-01-03,0.0013599999999999227,0.0005078125,-0.0
1990-01-04,0.003145000000000039,-7.8125e-05,0.0
1990-01-05,0.008925,3.90625e-05,-0.0
1990-01-08,-0.005014999999999884,0.0001171875,-0.0
1990-01-09,0.009094999999999845,0.0001171875,-0.0
1990-01-10,0.0015300000000001547,7.8125e-05,-0.0
1990-01-11,-0.000935000000000116,3.90625e-05,-0.0
1990-01-12,0.01852999999999996,0.0003515625,-0.0
1990-01-15,0.002975,0.0005859375,-0.0
1990-01-16,-0.004929999999999961,0.0007421875,-0.0
1990-01-17,0.005695000000000039,3.90625e-05,0.0
1990-01-18,-0.003570000000000039,0.0016015625,-0.0
1990-01-19,-0.0022950000000000388,-0.0006640625,0.0
1990-01-22,0.01835864358521899,-0.0001171875,-0.0
1990-01-23,0.0018543749999999633,-0.0002734375,0.0
1990-01-24,-0.004595625000000036,0.0011328125,-0.0
1990-01-25,0.010239375000000037,0.000390625,-0.0
1990-01-26,-8.062499999992668e-05,0.000703125,-0.0
1990-01-29,0.00016124999999985335,3.90625e-05,0.0
1990-01-30,0.00241875,0.0002734375,-1.5144029267269636e-06
1990-01-31,-0.008546249999999927,-0.000625,0.001484375
1990-02-01,0.0006449999999999633,-0.0001171875,0.0003125
1990-02-02,-0.0038699999999999637,0.000703125,-0.001171875
1990-02-05,-0.0014512499999999634,0.00015625,-0.00046875
1990-02-06,0.005079374999999963,0.0004296875,-0.000625
